Symbol,Name,Weight,Price,Chg,% Chg
NKE,"Nike, Inc.",0.16%,65.8,-1.33,(-1.97%)
SBUX,Starbucks,0.16%,85.23,0.14,(0.17%)
SO,Southern Company,0.16%,87.49,1.78,(2.08%)
DASH,DoorDash,0.16%,221.0,-6.94,(-3.04%)
ICE,Intercontinental Exchange,0.15%,161.4,1.35,(0.84%)
DUK,Duke Energy,0.15%,117.5,1.91,(1.65%)
MMC,Marsh McLennan,0.15%,186.36,-0.81,(-0.44%)
GD,General Dynamics,0.15%,336.71,-0.79,(-0.23%)
MCO,Moody's Corporation,0.15%,499.54,6.54,(1.33%)
WM,Waste Management,0.15%,220.0,1.1,(0.50%)
SNPS,Synopsys,0.14%,454.23,-9.11,(-1.97%)
MMM,3M,0.14%,162.5,-0.7,(-0.43%)
UPS,United Parcel Service,0.14%,101.1,0.98,(0.98%)
CDNS,Cadence Design Systems,0.14%,313.16,-6.38,(-2.00%)
DELL,Dell Technologies,0.14%,128.44,-5.31,(-3.97%)
APO,Apollo Global Management,0.14%,146.53,-0.63,(-0.42%)
TT,Trane Technologies,0.14%,382.31,-13.65,(-3.45%)
AMT,American Tower,0.14%,178.9,-0.23,(-0.13%)
USB,U.S. Bancorp,0.14%,53.72,0.25,(0.46%)
MAR,Marriott International,0.14%,310.03,4.05,(1.33%)
PNC,PNC Financial Services,0.14%,209.46,-0.52,(-0.25%)
ABNB,Airbnb,0.13%,134.25,2.24,(1.69%)
SHW,Sherwin-Williams,0.13%,326.6,-1.27,(-0.39%)
NOC,Northrop Grumman,0.13%,564.2,-4.52,(-0.80%)
BK,BNY Mellon,0.13%,113.92,-0.43,(-0.38%)
REGN,Regeneron Pharmaceuticals,0.13%,750.02,3.66,(0.49%)
ORLY,O'Reilly Auto Parts,0.13%,93.13,0.23,(0.25%)
RCL,Royal Caribbean Group,0.13%,285.0,3.49,(1.24%)
HWM,Howmet Aerospace,0.13%,192.19,-3.0,(-1.53%)
ELV,Elevance Health,0.13%,345.9,-6.0,(-1.71%)
CTAS,Cintas,0.12%,188.25,0.63,(0.34%)
AON,Aon,0.12%,349.94,-1.86,(-0.53%)
GM,General Motors,0.12%,80.55,-1.21,(-1.48%)
EMR,Emerson Electric,0.12%,133.05,-1.05,(-0.78%)
EQIX,Equinix,0.12%,748.5,-9.65,(-1.27%)
GLW,Corning Inc.,0.12%,85.46,-0.83,(-0.96%)
ITW,Illinois Tool Works,0.12%,252.42,1.76,(0.70%)
ECL,Ecolab,0.12%,258.14,-1.39,(-0.54%)
MNST,Monster Beverage,0.12%,74.66,-0.68,(-0.90%)
CI,Cigna,0.12%,273.0,-3.12,(-1.13%)
WMB,Williams Companies,0.12%,58.73,0.32,(0.54%)
TDG,TransDigm Group,0.12%,1266.25,-4.32,(-0.34%)
JCI,Johnson Controls,0.12%,116.29,-2.56,(-2.16%)
WBD,Warner Bros. Discovery,0.12%,28.23,-0.67,(-2.32%)
MDLZ,Mondelez International,0.11%,53.79,-0.18,(-0.33%)
CMI,Cummins,0.11%,502.49,-12.04,(-2.34%)
FCX,Freeport-McMoRan,0.11%,47.83,0.29,(0.60%)
HLT,Hilton Worldwide,0.11%,293.0,7.17,(2.51%)
CSX,CSX Corporation,0.11%,36.56,-0.24,(-0.65%)
FDX,FedEx,0.11%,283.61,1.15,(0.41%)
RSG,Republic Services,0.11%,214.73,0.72,(0.34%)
COIN,Coinbase Global,0.11%,245.49,-7.12,(-2.82%)
NSC,Norfolk Southern Railway,0.11%,294.47,0.47,(0.16%)
COR,Cencora,0.11%,339.3,-2.42,(-0.71%)
TEL,TE Connectivity,0.11%,222.71,-4.2,(-1.85%)
TRV,Travelers Companies (The),0.11%,291.27,1.65,(0.57%)
AJG,Arthur J. Gallagher & Co.,0.11%,251.25,-0.73,(-0.29%)
CL,Colgate-Palmolive,0.11%,79.72,0.77,(0.97%)
TFC,Truist Financial,0.11%,50.16,0.45,(0.90%)
PWR,Quanta Services,0.10%,419.99,-18.5,(-4.22%)
MSI,Motorola Solutions,0.10%,374.5,10.67,(2.93%)
ADSK,Autodesk,0.10%,292.87,-1.12,(-0.38%)
AEP,American Electric Power,0.10%,115.16,0.59,(0.52%)
STX,Seagate Technology,0.10%,279.78,-8.35,(-2.90%)
SPG,Simon Property Group,0.10%,184.17,1.64,(0.90%)
KMI,Kinder Morgan,0.10%,26.68,0.35,(1.33%)
FTNT,Fortinet,0.10%,79.73,-2.74,(-3.32%)
ROST,Ross Stores,0.10%,182.73,0.33,(0.18%)
PCAR,Paccar,0.10%,111.67,-0.49,(-0.44%)
WDC,Western Digital,0.10%,169.82,-4.76,(-2.73%)
AFL,Aflac,0.10%,110.32,0.83,(0.76%)
SLB,Schlumberger,0.09%,38.59,0.98,(2.59%)
EOG,EOG Resources,0.09%,104.86,3.08,(3.02%)
WDAY,"Workday, Inc.",0.09%,215.95,-0.16,(-0.07%)
NXPI,NXP Semiconductors,0.09%,225.3,-4.45,(-1.94%)
AZO,AutoZone,0.09%,3416.25,-1.17,(-0.03%)
SRE,Sempra,0.09%,86.78,-1.13,(-1.29%)
PYPL,PayPal,0.09%,60.35,-0.98,(-1.61%)
BDX,Becton Dickinson,0.09%,195.37,-1.02,(-0.52%)
IDXX,Idexx Laboratories,0.09%,695.51,2.33,(0.34%)
VST,Vistra Corp.,0.09%,163.3,-10.16,(-5.85%)
APD,Air Products,0.09%,246.59,4.34,(1.79%)
ALL,Allstate,0.09%,209.09,-0.42,(-0.20%)
MET,MetLife,0.09%,82.54,0.25,(0.31%)
ZTS,Zoetis,0.09%,122.68,-0.56,(-0.45%)
NDAQ,"Nasdaq, Inc.",0.09%,93.39,0.46,(0.49%)
PSX,Phillips 66,0.09%,131.97,0.19,(0.14%)
O,Realty Income,0.09%,57.78,0.34,(0.58%)
F,Ford Motor Company,0.09%,13.32,-0.36,(-2.60%)
MPC,Marathon Petroleum,0.09%,175.04,-1.75,(-0.99%)
LHX,L3Harris,0.09%,281.0,-1.86,(-0.66%)
DLR,Digital Realty,0.08%,149.0,-1.28,(-0.85%)
D,Dominion Energy,0.08%,59.87,0.52,(0.88%)
EA,Electronic Arts,0.08%,203.74,-0.46,(-0.23%)
URI,United Rentals,0.08%,792.34,-26.34,(-3.22%)
VLO,Valero Energy,0.08%,163.3,0.48,(0.30%)
EW,Edwards Lifesciences,0.08%,85.01,-0.31,(-0.36%)
CMG,Chipotle Mexican Grill,0.08%,37.02,1.36,(3.81%)
ROP,Roper Technologies,0.08%,452.22,8.44,(1.90%)
GWW,W. W. Grainger,0.08%,1020.24,-1.84,(-0.18%)
DDOG,Datadog,0.08%,136.45,-3.6,(-2.57%)
CBRE,CBRE Group,0.08%,160.04,-0.66,(-0.41%)
FAST,Fastenal,0.08%,41.46,-0.88,(-2.08%)
CAH,Cardinal Health,0.08%,198.49,0.6,(0.30%)
PSA,Public Storage,0.08%,267.07,-0.41,(-0.15%)
AIG,American International Group,0.08%,85.74,1.19,(1.41%)
AME,Ametek,0.08%,199.89,-1.9,(-0.94%)
OKE,ONEOK,0.08%,73.06,1.93,(2.71%)
DAL,Delta Air Lines,0.07%,69.76,-1.39,(-1.95%)
AMP,Ameriprise Financial,0.07%,487.58,0.97,(0.20%)
LVS,Las Vegas Sands,0.07%,66.78,-0.54,(-0.80%)
TTWO,Take-Two Interactive,0.07%,243.03,-1.5,(-0.61%)
CTVA,Corteva,0.07%,66.17,0.69,(1.05%)
EXC,Exelon,0.07%,44.32,0.56,(1.28%)
BKR,Baker Hughes,0.07%,45.28,0.25,(0.57%)
TGT,Target Corporation,0.07%,98.55,0.88,(0.90%)
DHI,D. R. Horton,0.07%,153.0,-2.13,(-1.37%)
MPWR,Monolithic Power Systems,0.07%,924.72,-26.64,(-2.80%)
CARR,Carrier Global,0.07%,52.41,-1.03,(-1.94%)
ROK,Rockwell Automation,0.07%,391.95,-9.13,(-2.28%)
FANG,Diamondback Energy,0.07%,153.0,3.94,(2.64%)
AXON,Axon Enterprise,0.07%,548.81,-6.25,(-1.13%)
XEL,Xcel Energy,0.07%,72.89,-0.84,(-1.14%)
YUM,Yum! Brands,0.07%,153.03,2.0,(1.32%)
PAYX,Paychex,0.07%,117.0,1.78,(1.54%)
MSCI,MSCI,0.07%,559.88,8.64,(1.57%)
FICO,Fair Isaac,0.07%,1760.0,-32.13,(-1.79%)
ETR,Entergy,0.07%,91.84,-0.98,(-1.05%)
PRU,Prudential Financial,0.07%,115.66,-1.42,(-1.22%)
KR,Kroger,0.07%,63.82,1.71,(2.76%)
OXY,Occidental Petroleum,0.07%,40.65,1.73,(4.43%)
CTSH,Cognizant,0.07%,82.83,-0.8,(-0.96%)
PEG,Public Service Enterprise Group,0.07%,79.91,-0.03,(-0.03%)
HIG,Hartford (The),0.06%,140.97,3.2,(2.32%)
TRGP,Targa Resources,0.06%,182.36,5.95,(3.37%)
GRMN,Garmin,0.06%,202.46,-4.58,(-2.21%)
XYZ,"Block, Inc.",0.06%,63.57,-0.98,(-1.52%)
A,Agilent Technologies,0.06%,136.3,-2.9,(-2.08%)
KDP,Keurig Dr Pepper,0.06%,28.23,-0.36,(-1.28%)
CCI,Crown Castle,0.06%,88.04,0.14,(0.16%)
HSY,Hershey Company (The),0.06%,188.45,0.29,(0.16%)
EL,Estée Lauder Companies (The),0.06%,105.5,1.11,(1.06%)
CPRT,Copart,0.06%,39.24,0.09,(0.22%)
IQV,IQVIA,0.06%,221.47,-0.22,(-0.10%)
VMC,Vulcan Materials Company,0.06%,285.41,-6.6,(-2.26%)
GEHC,GE HealthCare,0.06%,82.39,0.14,(0.17%)
ARES,Ares Management Corporation,0.06%,170.19,-3.42,(-1.97%)
EBAY,eBay,0.06%,82.84,1.16,(1.43%)
MLM,Martin Marietta Materials,0.06%,619.41,-10.08,(-1.60%)
VTR,Ventas,0.06%,78.9,0.65,(0.83%)
NUE,Nucor,0.06%,161.47,-0.79,(-0.49%)
CCL,Carnival,0.06%,28.14,-0.06,(-0.23%)
FISV,"Fiserv, Inc.",0.06%,68.28,0.58,(0.85%)
SYY,Sysco,0.06%,75.74,0.61,(0.82%)
WAB,Wabtec,0.06%,212.08,-1.65,(-0.77%)
ED,Consolidated Edison,0.06%,100.18,1.27,(1.29%)
RMD,ResMed,0.06%,246.4,-0.94,(-0.38%)
UAL,United Airlines Holdings,0.06%,110.4,-2.08,(-1.85%)
STT,State Street Corporation,0.06%,127.37,0.22,(0.17%)
ACGL,Arch Capital Group,0.06%,95.92,0.34,(0.36%)
MCHP,Microchip Technology,0.06%,64.25,-1.65,(-2.51%)
EXPE,Expedia Group,0.06%,282.89,-2.13,(-0.75%)
FIS,Fidelity National Information Services,0.06%,66.39,-0.23,(-0.35%)
PCG,PG&E Corporation,0.06%,15.62,0.35,(2.26%)
OTIS,Otis Worldwide,0.06%,87.97,0.01,(0.01%)
KMB,Kimberly-Clark,0.06%,103.15,0.61,(0.59%)
WEC,WEC Energy Group,0.06%,104.76,0.28,(0.27%)
EQT,EQT Corporation,0.06%,54.53,1.21,(2.27%)
KEYS,Keysight Technologies,0.05%,195.07,-9.8,(-4.78%)
XYL,Xylem Inc.,0.05%,136.56,-1.04,(-0.76%)
KVUE,Kenvue,0.05%,17.32,0.07,(0.38%)
ODFL,Old Dominion,0.05%,155.87,-1.07,(-0.68%)
LYV,Live Nation Entertainment,0.05%,137.05,-1.06,(-0.76%)
HPE,Hewlett Packard Enterprise,0.05%,24.07,-0.23,(-0.95%)
MTB,M&T Bank,0.05%,206.12,2.03,(0.99%)
WTW,Willis Towers Watson,0.05%,329.84,0.08,(0.02%)
RJF,Raymond James Financial,0.05%,160.49,-1.47,(-0.91%)
FITB,Fifth Third Bancorp,0.05%,47.69,0.09,(0.20%)
HUM,Humana,0.05%,260.42,2.25,(0.87%)
SNDK,Sandisk Corporation,0.05%,210.59,1.28,(0.61%)
IR,Ingersoll Rand,0.05%,78.11,-1.5,(-1.88%)
VRSK,Verisk Analytics,0.05%,218.59,0.95,(0.44%)
VICI,Vici Properties,0.05%,28.37,0.05,(0.19%)
DG,Dollar General,0.05%,136.96,2.45,(1.82%)
SYF,Synchrony Financial,0.05%,82.82,-0.58,(-0.69%)
KHC,Kraft Heinz,0.05%,24.81,0.13,(0.53%)
TER,Teradyne,0.05%,186.0,-6.29,(-3.27%)
ROL,"Rollins, Inc.",0.05%,60.22,0.76,(1.28%)
NRG,NRG Energy,0.05%,150.21,-9.94,(-6.21%)
TSCO,Tractor Supply,0.05%,53.5,0.85,(1.62%)
MTD,Mettler Toledo,0.05%,1381.78,-4.67,(-0.34%)
ADM,Archer Daniels Midland,0.05%,58.51,0.53,(0.91%)
ATO,Atmos Energy,0.05%,173.35,5.35,(3.19%)
EXR,Extra Space Storage,0.05%,131.92,1.22,(0.93%)
IBKR,Interactive Brokers Group,0.05%,62.75,-0.31,(-0.49%)
HBAN,Huntington Bancshares,0.05%,17.65,0.02,(0.09%)
LEN,Lennar,0.05%,111.56,-6.01,(-5.12%)
BRO,Brown & Brown,0.05%,80.64,-0.33,(-0.41%)
CSGP,CoStar Group,0.05%,64.83,1.21,(1.90%)
FSLR,First Solar,0.05%,255.58,-2.93,(-1.13%)
CHTR,Charter Communications,0.04%,209.74,-1.55,(-0.73%)
DOV,Dover Corporation,0.04%,196.13,-0.48,(-0.24%)
DTE,DTE Energy,0.04%,129.13,0.47,(0.37%)
EME,"EMCOR Group, Inc.",0.04%,596.77,-27.79,(-4.45%)
BR,Broadridge Financial Solutions,0.04%,228.78,1.31,(0.57%)
EFX,Equifax,0.04%,218.14,-0.4,(-0.18%)
AEE,Ameren,0.04%,98.56,0.57,(0.58%)
CBOE,Cboe Global Markets,0.04%,252.09,3.1,(1.25%)
OMC,Omnicom Group,0.04%,82.88,2.23,(2.77%)
AWK,American Water Works,0.04%,133.81,1.09,(0.82%)
EXE,Expand Energy,0.04%,109.55,2.97,(2.79%)
CINF,Cincinnati Financial,0.04%,167.14,1.72,(1.04%)
NTRS,Northern Trust,0.04%,137.76,-0.51,(-0.37%)
ULTA,Ulta Beauty,0.04%,585.89,-3.38,(-0.57%)
GIS,General Mills,0.04%,48.6,1.57,(3.35%)
WRB,W. R. Berkley Corporation,0.04%,68.0,-0.56,(-0.82%)
DXCM,Dexcom,0.04%,66.11,-0.27,(-0.40%)
FE,FirstEnergy,0.04%,44.51,0.48,(1.08%)
AVB,AvalonBay Communities,0.04%,180.92,3.98,(2.25%)
DLTR,Dollar Tree,0.04%,128.25,-2.9,(-2.21%)
PPL,PPL Corporation,0.04%,34.32,0.34,(1.00%)
BIIB,Biogen,0.04%,172.1,0.59,(0.35%)
ES,Eversource Energy,0.04%,67.27,-0.63,(-0.92%)
STLD,Steel Dynamics,0.04%,172.73,3.6,(2.13%)
CFG,Citizens Financial Group,0.04%,58.63,0.49,(0.84%)
TPR,"Tapestry, Inc.",0.04%,122.29,-0.81,(-0.65%)
CNP,CenterPoint Energy,0.04%,38.32,0.27,(0.70%)
VLTO,Veralto,0.04%,100.04,0.7,(0.70%)
STE,Steris,0.04%,251.8,-1.24,(-0.49%)
LULU,Lululemon Athletica,0.04%,208.05,1.3,(0.63%)
STZ,Constellation Brands,0.04%,140.0,-2.59,(-1.82%)
RF,Regions Financial Corporation,0.04%,27.58,0.06,(0.24%)
PHM,PulteGroup,0.04%,122.8,-1.59,(-1.28%)
EQR,Equity Residential,0.04%,62.55,1.82,(3.00%)
IRM,Iron Mountain,0.04%,80.42,-0.58,(-0.72%)
TDY,Teledyne Technologies,0.04%,501.33,-5.21,(-1.03%)
HAL,Halliburton,0.04%,27.81,0.61,(2.26%)
PPG,PPG Industries,0.04%,103.51,-0.2,(-0.19%)
DVN,Devon Energy,0.04%,37.03,1.93,(5.51%)
LDOS,Leidos,0.04%,181.42,-0.75,(-0.41%)
JBL,Jabil,0.04%,215.45,2.88,(1.36%)
EIX,Edison International,0.04%,59.61,1.28,(2.20%)
HUBB,Hubbell Incorporated,0.04%,430.22,-8.2,(-1.87%)
TROW,T. Rowe Price,0.04%,103.9,-0.02,(-0.02%)
KEY,KeyCorp,0.04%,20.75,0.17,(0.80%)
WSM,Williams-Sonoma,0.04%,189.67,4.16,(2.24%)
VRSN,Verisign,0.04%,243.13,0.88,(0.36%)
DRI,Darden Restaurants,0.04%,193.11,7.58,(4.09%)
WAT,Waters Corporation,0.04%,377.16,-1.38,(-0.36%)
HPQ,HP Inc.,0.04%,24.31,-0.52,(-2.09%)
RL,Ralph Lauren Corporation,0.04%,365.81,-3.5,(-0.95%)
NTAP,NetApp,0.04%,111.82,-1.27,(-1.12%)
L,Loews Corporation,0.04%,106.04,2.08,(2.00%)
ON,ON Semiconductor,0.04%,53.91,-0.66,(-1.20%)
CPAY,Corpay,0.04%,308.61,-3.81,(-1.22%)
LUV,Southwest Airlines,0.04%,41.54,-0.64,(-1.51%)
CMS,CMS Energy,0.04%,70.26,0.35,(0.50%)
LH,LabCorp,0.03%,255.74,-2.37,(-0.92%)
PTC,PTC Inc.,0.03%,175.28,1.0,(0.57%)
CHD,Church & Dwight,0.03%,86.5,1.95,(2.30%)
TSN,Tyson Foods,0.03%,58.49,0.3,(0.52%)
NVR,"NVR, Inc.",0.03%,7476.65,-53.59,(-0.71%)
PODD,Insulet Corporation,0.03%,289.57,0.84,(0.29%)
TPL,Texas Pacific Land Corporation,0.03%,885.74,65.05,(7.93%)
SBAC,SBA Communications,0.03%,190.89,0.91,(0.48%)
IP,International Paper,0.03%,38.5,-0.12,(-0.30%)
EXPD,Expeditors International,0.03%,149.81,-0.17,(-0.12%)
DGX,Quest Diagnostics,0.03%,179.1,0.44,(0.24%)
SW,Smurfit WestRock,0.03%,38.04,0.35,(0.93%)
CTRA,Coterra,0.03%,25.94,0.64,(2.51%)
PFG,Principal Financial Group,0.03%,89.35,-0.2,(-0.22%)
TYL,Tyler Technologies,0.03%,453.84,3.72,(0.83%)
NI,NiSource,0.03%,41.26,-0.17,(-0.42%)
GPN,Global Payments,0.03%,82.2,0.75,(0.93%)
WST,West Pharmaceutical Services,0.03%,268.83,2.39,(0.90%)
AMCR,Amcor,0.03%,8.36,0.04,(0.48%)
INCY,Incyte,0.03%,97.62,0.58,(0.60%)
CNC,Centene Corporation,0.03%,38.86,-0.12,(-0.30%)
CHRW,C.H. Robinson,0.03%,159.64,0.59,(0.37%)
TRMB,Trimble Inc.,0.03%,78.91,-1.59,(-1.98%)
CDW,CDW,0.03%,143.7,-1.33,(-0.91%)
JBHT,J.B. Hunt,0.03%,194.08,-2.68,(-1.36%)
MKC,McCormick & Company,0.03%,68.65,0.38,(0.56%)
PKG,Packaging Corporation of America,0.03%,202.31,-1.35,(-0.66%)
ZBH,Zimmer Biomet,0.03%,91.82,0.91,(1.00%)
IT,Gartner,0.03%,251.26,3.91,(1.58%)
SNA,Snap-on,0.03%,346.07,-2.36,(-0.68%)
TTD,"The Trade Desk, Inc.",0.03%,37.21,0.57,(1.56%)
BG,Bunge Global,0.03%,92.91,0.65,(0.70%)
SMCI,Supermicro,0.03%,29.94,-1.72,(-5.44%)
GPC,Genuine Parts Company,0.03%,128.07,-1.39,(-1.07%)
FTV,Fortive,0.03%,55.25,0.59,(1.07%)
GEN,Gen Digital,0.03%,27.9,0.52,(1.88%)
GDDY,GoDaddy,0.03%,126.54,1.85,(1.49%)
WY,Weyerhaeuser,0.03%,23.72,0.44,(1.89%)
LII,Lennox International,0.03%,487.5,-4.93,(-1.00%)
DD,DuPont,0.03%,40.7,0.25,(0.62%)
PNR,Pentair,0.03%,103.67,-0.73,(-0.70%)
EVRG,Evergy,0.03%,73.6,0.32,(0.44%)
ESS,Essex Property Trust,0.03%,262.48,7.04,(2.76%)
LNT,Alliant Energy,0.03%,65.49,0.23,(0.35%)
IFF,International Flavors & Fragrances,0.03%,65.64,1.06,(1.63%)
INVH,Invitation Homes,0.03%,27.36,0.52,(1.92%)
HOLX,Hologic,0.03%,74.94,-0.08,(-0.11%)
TKO,TKO Group Holdings,0.03%,211.26,0.61,(0.29%)
APTV,Aptiv,0.03%,76.76,-0.67,(-0.86%)
DOW,Dow Inc.,0.03%,23.23,0.39,(1.69%)
COO,Cooper Companies (The),0.03%,81.82,0.77,(0.96%)
MAA,Mid-America Apartment Communities,0.03%,136.75,3.56,(2.67%)
Q,Qnity Electronics,0.03%,76.27,-2.23,(-2.84%)
