Symbol,Name,Weight,Price,Chg,% Chg
ODFL,Old Dominion Freight Line,0.10%,156.62,-0.32,(-0.21%)
VRSK,Verisk,0.09%,217.75,0.11,(0.05%)
KHC,Kraft Heinz,0.09%,24.71,0.03,(0.12%)
CHTR,Charter Communications,0.08%,211.81,0.52,(0.25%)
CSGP,CoStar Group,0.08%,63.76,0.14,(0.22%)
DXCM,DexCom,0.08%,66.67,0.3,(0.45%)
BIIB,Biogen,0.08%,172.07,0.57,(0.33%)
LULU,Lululemon Athletica,0.07%,206.33,-0.41,(-0.20%)
ON,Onsemi,0.07%,54.37,-0.19,(-0.35%)
GFS,GlobalFoundries,0.06%,37.4,0.32,(0.85%)
CDW,CDW Corporation,0.06%,145.24,0.22,(0.15%)
TTD,Trade Desk (The),0.05%,36.6,-0.05,(-0.12%)
