Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.32%,4.56,(2.46%)
AAPL,Apple Inc.,6.38%,-3.79,(-1.36%)
MSFT,Microsoft,4.87%,12.84,(3.20%)
AMZN,Amazon,3.55%,-1.47,(-0.70%)
GOOGL,Alphabet Inc. (Class A),3.23%,2.13,(0.66%)
GOOG,Alphabet Inc. (Class C),3.00%,1.86,(0.58%)
META,Meta Platforms,2.72%,16.26,(2.46%)
AVGO,Broadcom,2.59%,11.6,(3.49%)
TSLA,"Tesla, Inc.",2.48%,6.41,(1.56%)
BRK.B,Berkshire Hathaway,1.70%,-9.99,(-1.97%)
WMT,Walmart,1.63%,-2.25,(-1.72%)
LLY,Lilly (Eli),1.48%,-12.14,(-1.15%)
JPM,JPMorgan Chase,1.37%,-0.75,(-0.23%)
XOM,ExxonMobil,1.00%,2.31,(1.55%)
V,Visa Inc.,0.99%,-6.03,(-1.82%)
JNJ,Johnson & Johnson,0.91%,-1.45,(-0.60%)
MA,Mastercard,0.76%,-12.95,(-2.36%)
ORCL,Oracle Corporation,0.71%,13.43,(9.40%)
COST,Costco,0.70%,-4.28,(-0.43%)
MU,Micron Technology,0.68%,-11.51,(-2.92%)
BAC,Bank of America,0.64%,-0.18,(-0.32%)
ABBV,AbbVie,0.62%,-1.03,(-0.46%)
HD,Home Depot (The),0.60%,-4.04,(-1.05%)
PG,Procter & Gamble,0.58%,-1.58,(-0.99%)
CVX,Chevron Corporation,0.57%,1.7,(0.94%)
AMD,Advanced Micro Devices,0.56%,7.08,(3.39%)
CAT,Caterpillar Inc.,0.55%,17.26,(2.38%)
NFLX,Netflix,0.54%,-0.87,(-1.06%)
CSCO,Cisco,0.54%,2.05,(2.42%)
PLTR,Palantir Technologies,0.54%,7.4,(5.45%)
KO,Coca-Cola Company (The),0.53%,-0.88,(-1.11%)
GE,GE Aerospace,0.53%,-3.85,(-1.20%)
WFC,Wells Fargo,0.46%,0.69,(0.73%)
