Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",10.76%,-25.94,(-3.01%)
CAT,Caterpillar Inc.,9.21%,-36.9,(-4.90%)
MSFT,Microsoft Corporation,5.10%,-2.27,(-0.57%)
AMGN,Amgen Inc.,4.82%,-11.26,(-2.92%)
HD,"The Home Depot, Inc.",4.65%,-9.41,(-2.54%)
SHW,Sherwin-Williams,4.39%,-15.31,(-4.30%)
MCD,McDonald's Corporation,4.23%,-6.1,(-1.82%)
V,Visa Inc.,4.07%,-4.78,(-1.49%)
TRV,"The Travelers Companies, Inc.",3.95%,-4.05,(-1.30%)
AXP,American Express Company,3.88%,-6.42,(-2.09%)
JPM,JPMorgan Chase & Co.,3.81%,-1.86,(-0.63%)
UNH,UnitedHealth Group Incorporated,3.67%,-10.18,(-3.45%)
AAPL,Apple Inc.,3.38%,-2.1,(-0.79%)
JNJ,Johnson & Johnson,3.16%,-3.03,(-1.22%)
HON,Honeywell International Inc.,3.14%,-3.96,(-1.60%)
IBM,International Business Machines Corporation,3.07%,-0.82,(-0.34%)
BA,The Boeing Company,2.86%,-7.81,(-3.40%)
AMZN,"Amazon.com, Inc.amazon.com",2.63%,-4.45,(-2.13%)
CRM,"Salesforce, Inc.",2.47%,-1.4,(-0.73%)
CVX,Chevron Corporation,2.45%,0.32,(0.17%)
NVDA,Nvidia,2.29%,-4.61,(-2.53%)
PG,The Procter & Gamble Company,2.05%,-4.31,(-2.64%)
MMM,3M Company,2.03%,-3.61,(-2.23%)
WMT,Walmart Inc.,1.62%,-1.12,(-0.88%)
MRK,"Merck & Co., Inc.",1.54%,-1.55,(-1.27%)
DIS,The Walt Disney Company,1.32%,-1.6,(-1.53%)
KO,The Coca-Cola Company,1.02%,-1.1,(-1.37%)
CSCO,"Cisco Systems, Inc.",1.01%,-1.29,(-1.63%)
NKE,"Nike, Inc.",0.76%,-2.3,(-3.78%)
VZ,Verizon Communications Inc.,0.65%,0.5,(1.01%)
