Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.12%,-3.47,(-1.90%)
AAPL,Apple Inc.,6.32%,-2.0,(-0.75%)
MSFT,Microsoft,4.78%,-5.13,(-1.29%)
AMZN,Amazon,3.58%,-4.69,(-2.25%)
GOOGL,Alphabet Inc. (Class A),3.07%,-7.12,(-2.32%)
GOOG,Alphabet Inc. (Class C),2.86%,-6.92,(-2.26%)
META,Meta Platforms,2.67%,-9.31,(-1.42%)
AVGO,Broadcom,2.42%,-6.82,(-2.14%)
TSLA,"Tesla, Inc.",2.41%,-11.87,(-2.94%)
BRK.B,Berkshire Hathaway,1.68%,-5.13,(-1.07%)
WMT,Walmart,1.65%,-0.29,(-0.23%)
LLY,Lilly (Eli),1.55%,-17.18,(-1.69%)
JPM,JPMorgan Chase,1.29%,-4.48,(-1.51%)
XOM,ExxonMobil,1.03%,-2.56,(-1.66%)
V,Visa Inc.,1.00%,-3.82,(-1.19%)
JNJ,Johnson & Johnson,0.97%,-2.8,(-1.13%)
MA,Mastercard,0.76%,-3.16,(-0.61%)
COST,Costco,0.73%,7.63,(0.76%)
MU,Micron Technology,0.71%,-27.44,(-6.65%)
ORCL,Oracle Corporation,0.68%,-5.11,(-3.42%)
ABBV,AbbVie,0.67%,-2.61,(-1.11%)
NFLX,Netflix,0.67%,-0.73,(-0.75%)
CVX,Chevron Corporation,0.61%,-0.61,(-0.32%)
PG,Procter & Gamble,0.61%,-3.82,(-2.34%)
HD,Home Depot (The),0.59%,-7.66,(-2.07%)
BAC,Bank of America,0.58%,-0.93,(-1.86%)
GE,GE Aerospace,0.58%,-10.75,(-3.11%)
KO,Coca-Cola Company (The),0.56%,-1.12,(-1.39%)
PLTR,Palantir Technologies,0.55%,-3.49,(-2.40%)
CAT,Caterpillar Inc.,0.55%,-36.07,(-4.79%)
AMD,Advanced Micro Devices,0.51%,-8.14,(-4.10%)
CSCO,Cisco,0.51%,-1.0,(-1.26%)
MRK,Merck & Co.,0.48%,-2.3,(-1.89%)
AMAT,Applied Materials,0.46%,-17.77,(-4.78%)
RTX,RTX Corporation,0.46%,-2.71,(-1.28%)
PM,Philip Morris International,0.46%,-4.05,(-2.20%)
LRCX,Lam Research,0.45%,-10.15,(-4.39%)
UNH,UnitedHealth Group,0.42%,-9.5,(-3.22%)
MS,Morgan Stanley,0.42%,-5.36,(-3.21%)
GS,Goldman Sachs,0.41%,-28.99,(-3.36%)
WFC,Wells Fargo,0.41%,-1.76,(-2.13%)
TMUS,T-Mobile US,0.39%,-0.38,(-0.17%)
MCD,McDonald's,0.39%,-4.35,(-1.30%)
LIN,Linde plc,0.38%,-11.96,(-2.35%)
PEP,PepsiCo,0.37%,-1.96,(-1.17%)
GEV,GE Vernova,0.37%,-49.44,(-5.61%)
IBM,IBM,0.36%,-1.11,(-0.46%)
INTC,Intel,0.35%,-2.66,(-5.85%)
VZ,Verizon,0.35%,0.21,(0.41%)
AXP,American Express,0.34%,-6.27,(-2.04%)
AMGN,Amgen,0.33%,-10.15,(-2.63%)
ABT,Abbott Laboratories,0.32%,-0.63,(-0.55%)
T,AT&T,0.32%,0.07,(0.25%)
KLAC,KLA Corporation,0.31%,-80.55,(-5.25%)
NEE,NextEra Energy,0.31%,-1.81,(-1.95%)
C,Citigroup,0.31%,-3.31,(-2.97%)
TMO,Thermo Fisher Scientific,0.30%,-13.02,(-2.56%)
TXN,Texas Instruments,0.30%,-6.62,(-3.16%)
DIS,Walt Disney Company (The),0.30%,-1.57,(-1.50%)
GILD,Gilead Sciences,0.30%,-3.94,(-2.63%)
CRM,Salesforce,0.29%,-2.14,(-1.11%)
BA,Boeing,0.29%,-6.3,(-2.74%)
TJX,TJX Companies,0.29%,-2.07,(-1.30%)
ISRG,Intuitive Surgical,0.28%,-6.82,(-1.37%)
SCHW,Charles Schwab Corporation,0.28%,-0.55,(-0.58%)
DE,Deere & Company,0.27%,-19.18,(-3.04%)
ADI,Analog Devices,0.27%,-13.28,(-3.77%)
BLK,BlackRock,0.26%,-34.81,(-3.26%)
APH,Amphenol,0.26%,-6.41,(-4.74%)
ANET,Arista Networks,0.26%,-4.11,(-3.18%)
UNP,Union Pacific Corporation,0.25%,-6.45,(-2.42%)
UBER,Uber,0.25%,-1.14,(-1.49%)
HON,Honeywell,0.25%,-5.59,(-2.25%)
LMT,Lockheed Martin,0.25%,-10.85,(-1.60%)
PFE,Pfizer,0.25%,-0.71,(-2.61%)
QCOM,Qualcomm,0.24%,-3.73,(-2.65%)
SYK,Stryker Corporation,0.24%,-6.82,(-1.76%)
WELL,Welltower,0.24%,-3.3,(-1.57%)
COP,ConocoPhillips,0.24%,-0.61,(-0.52%)
DHR,Danaher Corporation,0.23%,-4.57,(-2.22%)
LOW,Lowe's,0.23%,-4.64,(-1.80%)
