Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.19%,-2.84,(-1.55%)
AAPL,Apple Inc.,11.69%,-1.07,(-0.40%)
MSFT,Microsoft,9.05%,5.0,(1.26%)
AMZN,Amazon,6.75%,-0.25,(-0.12%)
GOOGL,Alphabet Inc. (Class A),5.72%,-3.84,(-1.25%)
GOOG,Alphabet Inc. (Class C),5.34%,-3.65,(-1.19%)
META,Meta Platforms,5.00%,0.44,(0.07%)
AVGO,Broadcom Inc.,4.49%,-5.43,(-1.70%)
TSLA,"Tesla, Inc.",4.44%,-11.7,(-2.90%)
WMT,Walmart,3.07%,0.57,(0.45%)
ASML,ASML Holding,1.58%,-64.11,(-4.50%)
COST,Costco,1.35%,4.98,(0.50%)
MU,Micron Technology,1.29%,-34.5,(-8.36%)
NFLX,Netflix,1.24%,0.33,(0.35%)
PLTR,Palantir Technologies,1.06%,2.12,(1.46%)
AMD,Advanced Micro Devices Inc.,0.94%,-7.87,(-3.96%)
CSCO,Cisco,0.94%,-0.79,(-0.99%)
AMAT,Applied Materials,0.84%,-22.01,(-5.92%)
LRCX,Lam Research,0.82%,-14.56,(-6.30%)
TMUS,T-Mobile US,0.72%,-1.22,(-0.56%)
LIN,Linde plc,0.70%,-7.69,(-1.51%)
PEP,PepsiCo,0.68%,-2.87,(-1.72%)
INTC,Intel,0.65%,-2.49,(-5.47%)
AMGN,Amgen,0.62%,-5.66,(-1.47%)
KLAC,KLA Corporation,0.57%,-97.28,(-6.34%)
GILD,Gilead Sciences,0.55%,-2.2,(-1.47%)
TXN,Texas Instruments,0.55%,-7.63,(-3.64%)
ISRG,Intuitive Surgical,0.53%,-2.02,(-0.41%)
ADI,Analog Devices,0.50%,-11.91,(-3.38%)
SHOP,Shopify,0.48%,2.14,(1.79%)
HON,Honeywell,0.47%,-3.74,(-1.51%)
APP,Applovin Corp,0.45%,4.63,(1.07%)
QCOM,Qualcomm,0.44%,-3.08,(-2.18%)
PDD,PDD Holdings,0.43%,-2.06,(-2.01%)
BKNG,Booking Holdings,0.40%,-33.14,(-0.79%)
ARM,Arm Holdings,0.39%,-2.71,(-2.18%)
PANW,Palo Alto Networks,0.38%,4.91,(3.27%)
INTU,Intuit,0.36%,14.08,(3.36%)
VRTX,Vertex Pharmaceuticals,0.36%,-12.81,(-2.64%)
CEG,Constellation Energy,0.35%,-4.81,(-1.47%)
CMCSA,Comcast,0.34%,0.17,(0.55%)
ADBE,Adobe Inc.,0.34%,9.67,(3.70%)
SBUX,Starbucks,0.33%,-0.15,(-0.16%)
CRWD,CrowdStrike,0.30%,6.17,(1.60%)
MAR,Marriott International,0.27%,5.47,(1.66%)
ADP,ADP,0.26%,1.32,(0.61%)
MELI,MercadoLibre,0.26%,-64.5,(-3.63%)
WDC,Western Digital,0.25%,-21.12,(-7.82%)
CDNS,Cadence Design Systems,0.25%,-2.36,(-0.78%)
REGN,Regeneron Pharmaceuticals,0.24%,-24.07,(-3.04%)
SNPS,Synopsys,0.24%,-1.26,(-0.30%)
CTAS,Cintas,0.24%,-0.03,(-0.01%)
CSX,CSX Corporation,0.24%,-0.51,(-1.17%)
ABNB,Airbnb,0.24%,-1.51,(-1.13%)
MNST,Monster Beverage,0.24%,-0.62,(-0.77%)
ORLY,O'Reilly Automotive,0.24%,-1.69,(-1.78%)
STX,Seagate Technology Holdings,0.23%,-24.31,(-6.40%)
MDLZ,Mondelez International,0.23%,-1.37,(-2.27%)
DASH,DoorDash,0.23%,-2.53,(-1.44%)
AEP,American Electric Power,0.22%,-0.51,(-0.39%)
WBD,Warner Bros. Discovery,0.21%,-0.34,(-1.18%)
ROST,Ross Stores,0.21%,8.27,(4.09%)
MRVL,Marvell Technology,0.20%,-3.06,(-3.78%)
PCAR,Paccar,0.19%,-3.08,(-2.48%)
BKR,Baker Hughes,0.19%,-1.82,(-2.82%)
FTNT,Fortinet,0.18%,1.07,(1.36%)
NXPI,NXP Semiconductors,0.16%,-9.33,(-4.15%)
ADSK,Autodesk,0.16%,7.15,(2.89%)
FAST,Fastenal,0.16%,-0.09,(-0.19%)
MPWR,Monolithic Power Systems,0.16%,-69.4,(-6.07%)
IDXX,Idexx Laboratories,0.15%,-1.2,(-0.19%)
EA,Electronic Arts,0.15%,0.15,(0.07%)
FANG,Diamondback Energy,0.15%,-2.59,(-1.45%)
EXC,Exelon,0.15%,-0.21,(-0.43%)
FER,Ferrovial SE,0.15%,-4.1,(-5.61%)
XEL,Xcel Energy,0.15%,-2.19,(-2.61%)
AXON,Axon Enterprise Inc.,0.14%,8.68,(1.52%)
TRI,Thomson Reuters Corporation,0.14%,5.09,(5.12%)
CCEP,Coca-Cola Europacific Partners,0.14%,-6.41,(-5.93%)
MSTR,MicroStrategy Inc.,0.13%,-5.08,(-3.69%)
ODFL,Old Dominion Freight Line,0.13%,0.19,(0.09%)
PYPL,PayPal,0.13%,0.75,(1.65%)
ALNY,Alnylam Pharmaceuticals,0.13%,-6.31,(-1.94%)
TTWO,Take-Two Interactive,0.12%,3.02,(1.41%)
KDP,Keurig Dr Pepper,0.12%,-0.44,(-1.47%)
DDOG,Datadog,0.12%,0.21,(0.19%)
MCHP,Microchip Technology,0.12%,-3.12,(-4.19%)
WDAY,"Workday, Inc.",0.11%,9.17,(6.84%)
CPRT,Copart,0.11%,0.17,(0.46%)
ROP,Roper Technologies,0.11%,0.43,(0.12%)
GEHC,GE HealthCare,0.11%,-2.11,(-2.64%)
PAYX,Paychex,0.10%,0.97,(1.03%)
INSM,Insmed Incorporated,0.09%,0.68,(0.46%)
CTSH,Cognizant,0.09%,0.85,(1.34%)
VRSK,Verisk,0.09%,-1.73,(-0.81%)
CHTR,Charter Communications,0.09%,-3.73,(-1.60%)
KHC,Kraft Heinz,0.09%,-0.27,(-1.08%)
DXCM,DexCom,0.08%,-1.18,(-1.60%)
ZS,Zscaler,0.07%,5.57,(3.75%)
TEAM,Atlassian,0.06%,4.03,(5.47%)
CSGP,CoStar Group,0.06%,1.51,(3.35%)
