Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.46%,-1.12,(-0.58%)
AAPL,Apple Inc.,6.33%,1.2,(0.45%)
MSFT,Microsoft,4.62%,1.18,(0.31%)
AMZN,Amazon,3.56%,0.19,(0.09%)
GOOGL,Alphabet Inc. (Class A),3.15%,0.77,(0.25%)
GOOG,Alphabet Inc. (Class C),2.94%,0.67,(0.21%)
META,Meta Platforms,2.59%,-1.03,(-0.16%)
AVGO,Broadcom,2.47%,-7.24,(-2.19%)
TSLA,"Tesla, Inc.",2.41%,-1.29,(-0.32%)
BRK.B,Berkshire Hathaway,1.72%,0.22,(0.04%)
WMT,Walmart,1.62%,0.02,(0.02%)
LLY,Lilly (Eli),1.59%,-12.99,(-1.23%)
JPM,JPMorgan Chase,1.29%,-1.27,(-0.43%)
XOM,ExxonMobil,1.02%,0.19,(0.13%)
V,Visa Inc.,0.95%,1.13,(0.37%)
JNJ,Johnson & Johnson,0.95%,-0.87,(-0.35%)
MU,Micron Technology,0.78%,6.23,(1.48%)
MA,Mastercard,0.71%,0.94,(0.19%)
COST,Costco,0.71%,-0.02,(-0.00%)
ORCL,Oracle Corporation,0.65%,-0.24,(-0.17%)
ABBV,AbbVie,0.65%,-0.28,(-0.12%)
HD,Home Depot (The),0.62%,10.93,(2.90%)
PG,Procter & Gamble,0.62%,-0.56,(-0.34%)
CVX,Chevron Corporation,0.59%,0.53,(0.29%)
BAC,Bank of America,0.59%,-0.23,(-0.46%)
GE,GE Aerospace,0.57%,0.14,(0.04%)
CAT,Caterpillar Inc.,0.57%,2.68,(0.35%)
AMD,Advanced Micro Devices,0.56%,18.04,(9.18%)
KO,Coca-Cola Company (The),0.56%,-0.12,(-0.14%)
NFLX,Netflix,0.52%,0.23,(0.30%)
CSCO,Cisco,0.50%,0.31,(0.40%)
LRCX,Lam Research,0.50%,4.28,(1.77%)
PLTR,Palantir Technologies,0.49%,-1.85,(-1.42%)
MRK,Merck & Co.,0.49%,-0.21,(-0.17%)
AMAT,Applied Materials,0.48%,3.88,(1.04%)
PM,Philip Morris International,0.47%,-1.1,(-0.59%)
RTX,RTX Corporation,0.44%,0.25,(0.12%)
GS,Goldman Sachs,0.43%,-3.8,(-0.43%)
MS,Morgan Stanley,0.42%,-0.48,(-0.29%)
WFC,Wells Fargo,0.42%,-0.28,(-0.32%)
UNH,UnitedHealth Group,0.41%,-0.09,(-0.03%)
TMUS,T-Mobile US,0.39%,1.28,(0.58%)
MCD,McDonald's,0.38%,0.49,(0.15%)
LIN,Linde plc,0.37%,-0.02,(-0.01%)
PEP,PepsiCo,0.37%,-0.16,(-0.10%)
GEV,GE Vernova,0.36%,1.46,(0.18%)
INTC,Intel,0.36%,0.83,(1.90%)
AXP,American Express,0.35%,-0.6,(-0.19%)
IBM,IBM,0.34%,4.81,(2.15%)
VZ,Verizon,0.34%,0.09,(0.17%)
AMGN,Amgen,0.33%,0.82,(0.22%)
TXN,Texas Instruments,0.32%,1.38,(0.63%)
ABT,Abbott Laboratories,0.32%,-0.26,(-0.23%)
T,AT&T,0.32%,-0.01,(-0.04%)
KLAC,KLA Corporation,0.32%,14.54,(0.98%)
NEE,NextEra Energy,0.31%,-0.28,(-0.30%)
TMO,Thermo Fisher Scientific,0.31%,1.53,(0.30%)
C,Citigroup,0.31%,-0.63,(-0.57%)
GILD,Gilead Sciences,0.30%,-0.42,(-0.28%)
DIS,Walt Disney Company (The),0.30%,-0.09,(-0.08%)
APH,Amphenol,0.30%,1.46,(0.99%)
BA,Boeing,0.29%,-0.76,(-0.33%)
DE,Deere & Company,0.28%,2.08,(0.32%)
TJX,TJX Companies,0.28%,0.62,(0.39%)
ISRG,Intuitive Surgical,0.28%,1.4,(0.28%)
ADI,Analog Devices,0.28%,2.13,(0.60%)
CRM,Salesforce,0.27%,0.47,(0.26%)
ANET,Arista Networks,0.27%,4.72,(3.70%)
BLK,BlackRock,0.27%,-2.08,(-0.19%)
SCHW,Charles Schwab Corporation,0.27%,-0.05,(-0.05%)
UNP,Union Pacific Corporation,0.25%,0.37,(0.14%)
LOW,Lowe's,0.25%,3.46,(1.26%)
HON,Honeywell,0.25%,0.2,(0.08%)
PFE,Pfizer,0.25%,0.04,(0.13%)
QCOM,Qualcomm,0.25%,3.1,(2.21%)
LMT,Lockheed Martin,0.24%,-4.27,(-0.65%)
DHR,Danaher Corporation,0.24%,-2.63,(-1.24%)
WELL,Welltower,0.24%,0.64,(0.30%)
SYK,Stryker Corporation,0.24%,-1.55,(-0.40%)
UBER,Uber,0.24%,0.22,(0.32%)
ETN,Eaton Corporation,0.23%,2.97,(0.82%)
COP,ConocoPhillips,0.22%,0.41,(0.37%)
NEM,Newmont,0.21%,-3.3,(-2.66%)
PLD,Prologis,0.21%,0.13,(0.09%)
CB,Chubb Limited,0.21%,1.11,(0.33%)
PH,Parker Hannifin,0.21%,3.58,(0.35%)
APP,AppLovin Corporation,0.21%,-2.87,(-0.75%)
GLW,Corning Inc.,0.21%,3.44,(2.36%)
MDT,Medtronic,0.20%,-0.11,(-0.11%)
BKNG,Booking Holdings,0.20%,22.67,(0.59%)
ACN,Accenture,0.20%,1.07,(0.53%)
BMY,Bristol Myers Squibb,0.20%,-0.17,(-0.29%)
VRTX,Vertex Pharmaceuticals,0.20%,0.63,(0.13%)
SPGI,S&P Global,0.20%,3.22,(0.80%)
HCA,HCA Healthcare,0.19%,3.39,(0.63%)
PGR,Progressive Corporation,0.19%,-0.37,(-0.18%)
COF,Capital One,0.19%,-0.05,(-0.03%)
PANW,Palo Alto Networks,0.19%,0.62,(0.43%)
MCK,McKesson Corporation,0.19%,2.6,(0.27%)
MO,Altria,0.19%,-0.08,(-0.12%)
CME,CME Group,0.18%,0.83,(0.26%)
CMCSA,Comcast,0.18%,-0.33,(-1.04%)
BSX,Boston Scientific,0.18%,0.43,(0.58%)
SBUX,Starbucks,0.17%,0.14,(0.15%)
CEG,Constellation Energy,0.17%,4.55,(1.55%)
NOW,ServiceNow,0.17%,0.28,(0.28%)
INTU,Intuit,0.17%,18.1,(5.04%)
SO,Southern Company,0.17%,0.15,(0.16%)
HWM,Howmet Aerospace,0.17%,2.97,(1.16%)
NOC,Northrop Grumman,0.17%,3.64,(0.50%)
TT,Trane Technologies,0.16%,-0.39,(-0.09%)
ADBE,Adobe Inc.,0.16%,0.34,(0.14%)
SNDK,Sandisk Corporation,0.16%,14.56,(2.19%)
DUK,Duke Energy,0.16%,-0.3,(-0.23%)
CVS,CVS Health,0.16%,0.1,(0.13%)
UPS,United Parcel Service,0.16%,0.41,(0.35%)
WDC,Western Digital,0.16%,4.06,(1.45%)
GD,General Dynamics,0.15%,0.95,(0.27%)
FCX,Freeport-McMoRan,0.15%,-0.26,(-0.40%)
EQIX,Equinix,0.15%,8.07,(0.85%)
NKE,"Nike, Inc.",0.15%,0.16,(0.26%)
WM,Waste Management,0.15%,0.44,(0.19%)
MAR,Marriott International,0.15%,0.07,(0.02%)
STX,Seagate Technology,0.15%,5.99,(1.47%)
FDX,FedEx,0.15%,-1.03,(-0.27%)
SHW,Sherwin-Williams,0.14%,-2.49,(-0.68%)
BX,Blackstone Inc.,0.14%,0.48,(0.43%)
WMB,Williams Companies,0.14%,0.05,(0.07%)
PNC,PNC Financial Services,0.14%,-0.74,(-0.33%)
CRWD,CrowdStrike,0.14%,1.15,(0.33%)
JCI,Johnson Controls,0.14%,1.88,(1.31%)
AMT,American Tower,0.14%,-1.96,(-1.03%)
MMM,3M,0.14%,-0.31,(-0.18%)
ICE,Intercontinental Exchange,0.14%,-0.12,(-0.08%)
USB,U.S. Bancorp,0.14%,-0.14,(-0.25%)
ECL,Ecolab,0.14%,-0.37,(-0.12%)
MRSH,"Marsh & McLennan Companies, Inc.",0.14%,0.84,(0.48%)
ITW,Illinois Tool Works,0.14%,1.78,(0.61%)
ADP,Automatic Data Processing,0.13%,0.92,(0.44%)
KKR,KKR,0.13%,1.03,(1.12%)
REGN,Regeneron Pharmaceuticals,0.13%,-2.46,(-0.31%)
MNST,Monster Beverage,0.13%,0.16,(0.19%)
PWR,Quanta Services,0.13%,3.31,(0.60%)
RCL,Royal Caribbean Group,0.13%,1.24,(0.41%)
EMR,Emerson Electric,0.13%,0.75,(0.51%)
CMI,Cummins,0.13%,4.99,(0.85%)
CRH,CRH plc,0.13%,0.49,(0.40%)
SNPS,Synopsys,0.13%,2.32,(0.55%)
ORLY,O'Reilly Auto Parts,0.13%,0.35,(0.37%)
BK,BNY Mellon,0.13%,0.36,(0.31%)
DELL,Dell Technologies,0.13%,1.14,(0.96%)
CTAS,Cintas,0.13%,0.15,(0.08%)
MCO,Moody's Corporation,0.13%,1.88,(0.43%)
CL,Colgate-Palmolive,0.13%,-0.03,(-0.03%)
CSX,CSX Corporation,0.13%,0.04,(0.10%)
MDLZ,Mondelez International,0.13%,0.12,(0.20%)
MSI,Motorola Solutions,0.12%,0.1,(0.02%)
SLB,Schlumberger,0.12%,0.22,(0.43%)
CDNS,Cadence Design Systems,0.12%,1.45,(0.52%)
CI,Cigna,0.12%,-0.18,(-0.06%)
ELV,Elevance Health,0.12%,0.63,(0.19%)
ABNB,Airbnb,0.12%,0.23,(0.19%)
TDG,TransDigm Group,0.12%,9.16,(0.71%)
KMI,Kinder Morgan,0.12%,-0.19,(-0.57%)
WBD,Warner Bros. Discovery,0.12%,0.23,(0.80%)
GM,General Motors,0.12%,0.14,(0.18%)
COR,Cencora,0.12%,1.72,(0.47%)
AEP,American Electric Power,0.11%,-0.66,(-0.50%)
DASH,DoorDash,0.11%,-0.06,(-0.04%)
NSC,Norfolk Southern Railway,0.11%,-1.27,(-0.40%)
HLT,Hilton Worldwide,0.11%,-5.45,(-1.75%)
RSG,Republic Services,0.11%,0.05,(0.02%)
TEL,TE Connectivity,0.11%,-0.58,(-0.25%)
AON,Aon,0.11%,-0.14,(-0.04%)
EOG,EOG Resources,0.11%,0.31,(0.26%)
LHX,L3Harris,0.11%,-0.57,(-0.16%)
TRV,Travelers Companies (The),0.11%,0.23,(0.07%)
PCAR,Paccar,0.11%,-0.49,(-0.39%)
APO,Apollo Global Management,0.11%,-0.06,(-0.05%)
ROST,Ross Stores,0.11%,0.11,(0.05%)
SPG,Simon Property Group,0.10%,0.12,(0.06%)
HOOD,"Robinhood Markets, Inc.",0.10%,-0.87,(-1.21%)
BKR,Baker Hughes,0.10%,0.88,(1.38%)
TFC,Truist Financial,0.10%,0.15,(0.31%)
AZO,AutoZone,0.10%,-0.97,(-0.03%)
APD,Air Products,0.10%,-0.14,(-0.05%)
PSX,Phillips 66,0.10%,0.53,(0.34%)
O,Realty Income,0.10%,-0.05,(-0.07%)
SRE,Sempra,0.10%,-0.35,(-0.38%)
DLR,Digital Realty,0.10%,0.22,(0.12%)
VLO,Valero Energy,0.10%,-0.25,(-0.13%)
MPWR,Monolithic Power Systems,0.09%,16.44,(1.38%)
AFL,Aflac,0.09%,0.56,(0.50%)
NXPI,NXP Semiconductors,0.09%,0.74,(0.32%)
VST,Vistra Corp.,0.09%,1.13,(0.67%)
MPC,Marathon Petroleum,0.09%,0.15,(0.08%)
FTNT,Fortinet,0.09%,0.41,(0.54%)
URI,United Rentals,0.09%,-2.2,(-0.25%)
AJG,Arthur J. Gallagher & Co.,0.09%,0.56,(0.26%)
D,Dominion Energy,0.09%,0.19,(0.30%)
F,Ford Motor Company,0.09%,0.06,(0.44%)
PSA,Public Storage,0.09%,1.75,(0.57%)
ALL,Allstate,0.09%,-0.17,(-0.08%)
CARR,Carrier Global,0.09%,0.54,(0.85%)
AME,Ametek,0.09%,-0.01,(-0.01%)
OKE,ONEOK,0.09%,-2.73,(-3.13%)
GWW,W. W. Grainger,0.09%,0.71,(0.06%)
CAH,Cardinal Health,0.09%,0.17,(0.08%)
ZTS,Zoetis,0.09%,-0.73,(-0.58%)
FAST,Fastenal,0.08%,0.17,(0.39%)
BDX,Becton Dickinson,0.08%,-2.33,(-1.26%)
OXY,Occidental Petroleum,0.08%,0.07,(0.13%)
CTVA,Corteva,0.08%,0.18,(0.24%)
TGT,Target Corporation,0.08%,-0.04,(-0.04%)
TER,Teradyne,0.08%,5.13,(1.61%)
EA,Electronic Arts,0.08%,0.77,(0.38%)
FIX,"Comfort Systems USA, Inc.",0.08%,11.22,(0.79%)
IDXX,Idexx Laboratories,0.08%,1.97,(0.32%)
TRGP,Targa Resources,0.08%,0.03,(0.01%)
XEL,Xcel Energy,0.08%,0.58,(0.70%)
MET,MetLife,0.08%,0.13,(0.17%)
EXC,Exelon,0.08%,-0.05,(-0.09%)
CIEN,Ciena Corporation,0.08%,2.74,(0.79%)
FANG,Diamondback Energy,0.08%,-2.59,(-1.49%)
EW,Edwards Lifesciences,0.08%,0.23,(0.28%)
KEYS,Keysight Technologies,0.08%,33.0,(13.47%)
CMG,Chipotle Mexican Grill,0.08%,-0.02,(-0.07%)
ETR,Entergy,0.08%,0.38,(0.36%)
GRMN,Garmin,0.08%,0.04,(0.02%)
