Symbol,Name,Weight,Price,Chg,% Chg
NVDA,Nvidia,13.56%,186.5,-1.04,(-0.55%)
AAPL,Apple Inc.,12.01%,271.86,-1.22,(-0.45%)
MSFT,Microsoft,10.75%,483.62,-3.86,(-0.79%)
AMZN,Amazon,7.38%,230.82,-1.71,(-0.74%)
GOOGL,Alphabet Inc. (Class A),5.86%,313.0,-0.85,(-0.27%)
GOOG,Alphabet Inc. (Class C),5.46%,313.8,-0.75,(-0.24%)
META,Meta Platforms,4.98%,660.09,-5.86,(-0.88%)
AVGO,Broadcom Inc.,4.91%,346.1,-3.75,(-1.07%)
TSLA,"Tesla, Inc.",4.47%,449.72,-4.71,(-1.04%)
PLTR,Palantir Technologies,1.27%,177.75,-3.09,(-1.71%)
ASML,ASML Holding,1.24%,1069.86,-2.28,(-0.21%)
NFLX,Netflix,1.19%,93.76,-0.02,(-0.02%)
COST,Costco,1.14%,862.34,-3.31,(-0.38%)
AMD,Advanced Micro Devices Inc.,1.04%,214.16,-1.18,(-0.55%)
MU,Micron Technology,0.96%,285.41,-7.22,(-2.47%)
CSCO,Cisco,0.91%,77.03,-0.38,(-0.49%)
AZN,AstraZeneca,0.85%,91.93,-0.58,(-0.63%)
APP,Applovin Corp,0.68%,673.82,-19.89,(-2.87%)
TMUS,T-Mobile US,0.68%,203.04,-0.76,(-0.37%)
LRCX,Lam Research,0.64%,171.18,-2.6,(-1.50%)
SHOP,Shopify,0.63%,160.97,-2.77,(-1.69%)
AMAT,Applied Materials,0.61%,256.99,-2.98,(-1.15%)
ISRG,Intuitive Surgical,0.60%,566.36,-6.27,(-1.09%)
LIN,Linde plc,0.60%,426.39,-1.97,(-0.46%)
PEP,PepsiCo,0.59%,143.52,-0.64,(-0.44%)
INTU,Intuit,0.55%,662.42,-7.46,(-1.11%)
QCOM,Qualcomm,0.55%,171.05,-2.6,(-1.50%)
AMGN,Amgen,0.53%,327.31,-1.38,(-0.42%)
INTC,Intel,0.53%,36.9,-0.4,(-1.07%)
BKNG,Booking Holdings,0.52%,5355.33,-71.82,(-1.32%)
PDD,PDD Holdings,0.48%,113.39,-0.44,(-0.39%)
KLAC,KLA Corporation,0.48%,1215.08,-28.57,(-2.30%)
TXN,Texas Instruments,0.47%,173.49,-1.93,(-1.10%)
GILD,Gilead Sciences,0.46%,122.74,-0.44,(-0.36%)
ADBE,Adobe Inc.,0.44%,349.99,-2.52,(-0.71%)
ADI,Analog Devices,0.40%,271.2,-3.62,(-1.32%)
PANW,Palo Alto Networks,0.38%,184.2,-2.65,(-1.42%)
HON,Honeywell,0.37%,195.09,-1.27,(-0.65%)
CRWD,CrowdStrike,0.35%,468.76,-6.87,(-1.44%)
ARM,Arm Holdings,0.35%,109.31,-1.55,(-1.40%)
VRTX,Vertex Pharmaceuticals,0.34%,453.36,-0.38,(-0.08%)
CEG,Constellation Energy,0.33%,353.27,-3.85,(-1.08%)
CMCSA,Comcast,0.33%,29.89,-0.08,(-0.27%)
ADP,ADP,0.31%,257.23,-2.3,(-0.89%)
MELI,MercadoLibre,0.31%,2014.26,-6.62,(-0.33%)
DASH,DoorDash,0.29%,226.48,-1.65,(-0.72%)
SBUX,Starbucks,0.29%,84.21,-1.04,(-1.22%)
SNPS,Synopsys,0.27%,469.72,-4.77,(-1.01%)
CDNS,Cadence Design Systems,0.25%,312.58,-3.02,(-0.96%)
MAR,Marriott International,0.25%,310.24,-3.7,(-1.18%)
ABNB,Airbnb,0.25%,135.72,-1.19,(-0.87%)
REGN,Regeneron Pharmaceuticals,0.24%,771.87,-2.07,(-0.27%)
ORLY,O'Reilly Automotive,0.23%,91.21,-0.26,(-0.28%)
CTAS,Cintas,0.23%,188.07,-2.28,(-1.20%)
MNST,Monster Beverage,0.22%,76.67,-0.74,(-0.96%)
MRVL,Marvell Technology,0.22%,84.98,-1.78,(-2.05%)
WBD,Warner Bros. Discovery,0.21%,28.82,-0.12,(-0.41%)
MDLZ,Mondelez International,0.21%,53.83,-0.98,(-1.79%)
CSX,CSX Corporation,0.20%,36.25,-0.17,(-0.47%)
ADSK,Autodesk,0.19%,296.01,-3.53,(-1.18%)
AEP,American Electric Power,0.18%,115.31,-0.68,(-0.59%)
