Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.56%,0.2,(0.10%)
AAPL,Apple Inc.,11.19%,-2.61,(-1.01%)
MSFT,Microsoft,10.19%,3.79,(0.83%)
AMZN,Amazon,7.61%,0.87,(0.37%)
GOOGL,Alphabet Inc. (Class A),6.14%,-3.04,(-0.91%)
GOOG,Alphabet Inc. (Class C),5.72%,-2.86,(-0.86%)
AVGO,Broadcom Inc.,4.96%,8.49,(2.47%)
META,Meta Platforms,4.66%,0.4,(0.07%)
TSLA,"Tesla, Inc.",4.35%,0.79,(0.18%)
ASML,ASML Holding,1.57%,29.37,(2.21%)
COST,Costco,1.27%,3.9,(0.41%)
PLTR,Palantir Technologies,1.21%,-6.04,(-3.41%)
MU,Micron Technology,1.21%,24.01,(7.13%)
AMD,Advanced Micro Devices Inc.,1.13%,4.39,(1.92%)
NFLX,Netflix,1.11%,0.01,(0.01%)
CSCO,Cisco,0.89%,-0.06,(-0.07%)
AZN,AstraZeneca,0.87%,0.18,(0.19%)
LRCX,Lam Research,0.83%,5.13,(2.36%)
AMAT,Applied Materials,0.77%,8.27,(2.59%)
INTC,Intel,0.67%,-1.08,(-2.24%)
TMUS,T-Mobile US,0.62%,-4.33,(-2.27%)
KLAC,KLA Corporation,0.62%,30.85,(2.00%)
LIN,Linde plc,0.61%,-1.31,(-0.30%)
SHOP,Shopify,0.60%,-2.05,(-1.30%)
PEP,PepsiCo,0.59%,-0.54,(-0.37%)
APP,Applovin Corp,0.57%,-41.66,(-6.86%)
ISRG,Intuitive Surgical,0.56%,-6.62,(-1.22%)
AMGN,Amgen,0.53%,1.21,(0.37%)
TXN,Texas Instruments,0.52%,2.71,(1.43%)
QCOM,Qualcomm,0.51%,-1.97,(-1.22%)
BKNG,Booking Holdings,0.49%,-64.13,(-1.23%)
GILD,Gilead Sciences,0.46%,3.46,(2.86%)
INTU,Intuit,0.45%,-9.5,(-1.71%)
PDD,PDD Holdings,0.45%,-0.68,(-0.63%)
ADI,Analog Devices,0.44%,-1.53,(-0.50%)
HON,Honeywell,0.42%,4.54,(2.11%)
PANW,Palo Alto Networks,0.39%,0.19,(0.10%)
