Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",12.01%,-12.53,(-1.28%)
CAT,Caterpillar Inc.,8.08%,0.97,(0.15%)
MSFT,Microsoft Corporation,5.74%,3.42,(0.75%)
HD,"The Home Depot, Inc.",4.74%,0.75,(0.20%)
AXP,American Express Company,4.57%,8.95,(2.51%)
SHW,Sherwin-Williams,4.46%,1.78,(0.50%)
UNH,UnitedHealth Group Incorporated,4.13%,-7.63,(-2.25%)
AMGN,Amgen Inc.,4.12%,0.35,(0.10%)
V,Visa Inc.,4.09%,0.5,(0.15%)
JPM,JPMorgan Chase & Co.,3.90%,3.25,(1.05%)
MCD,McDonald's Corporation,3.83%,-1.19,(-0.38%)
IBM,International Business Machines Corporation,3.81%,7.56,(2.54%)
TRV,"The Travelers Companies, Inc.",3.36%,-1.92,(-0.71%)
AAPL,Apple Inc.,3.18%,-2.98,(-1.15%)
BA,The Boeing Company,3.09%,-0.08,(-0.03%)
AMZN,"Amazon.com, Inc.amazon.com",2.98%,0.79,(0.33%)
CRM,"Salesforce, Inc.",2.83%,-6.38,(-2.73%)
HON,Honeywell International Inc.,2.73%,4.27,(1.98%)
JNJ,Johnson & Johnson,2.73%,-0.81,(-0.37%)
NVDA,Nvidia,2.32%,-0.79,(-0.42%)
MMM,3M Company,2.08%,-4.23,(-2.47%)
CVX,Chevron Corporation,2.07%,0.08,(0.05%)
PG,The Procter & Gamble Company,1.80%,-0.31,(-0.22%)
WMT,Walmart Inc.,1.49%,0.66,(0.55%)
DIS,The Walt Disney Company,1.39%,-2.15,(-1.89%)
MRK,"Merck & Co., Inc.",1.36%,-2.11,(-1.91%)
CSCO,"Cisco Systems, Inc.",0.94%,0.25,(0.33%)
KO,The Coca-Cola Company,0.88%,-0.11,(-0.15%)
NKE,"Nike, Inc.",0.80%,-0.3,(-0.46%)
VZ,Verizon Communications Inc.,0.49%,-0.4,(-1.02%)
