Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.34%,2.35,(1.25%)
AAPL,Apple Inc.,6.03%,-1.14,(-0.44%)
MSFT,Microsoft,5.44%,2.51,(0.55%)
AMZN,Amazon,4.06%,-0.32,(-0.13%)
GOOGL,Alphabet Inc. (Class A),3.30%,-1.92,(-0.58%)
GOOG,Alphabet Inc. (Class C),3.07%,-1.81,(-0.54%)
AVGO,Broadcom,2.64%,6.09,(1.77%)
META,Meta Platforms,2.52%,5.38,(0.87%)
TSLA,"Tesla, Inc.",2.35%,5.15,(1.17%)
BRK.B,Berkshire Hathaway,1.69%,-1.35,(-0.27%)
WMT,Walmart,1.51%,-0.42,(-0.35%)
LLY,Lilly (Eli),1.48%,3.16,(0.31%)
JPM,JPMorgan Chase,1.34%,2.17,(0.70%)
V,Visa Inc.,1.01%,-0.62,(-0.19%)
XOM,ExxonMobil,0.87%,0.48,(0.37%)
ORCL,Oracle Corporation,0.86%,-2.56,(-1.35%)
JNJ,Johnson & Johnson,0.84%,-0.32,(-0.14%)
MA,Mastercard,0.78%,-0.79,(-0.15%)
COST,Costco,0.68%,-1.99,(-0.21%)
PLTR,Palantir Technologies,0.66%,-2.17,(-1.23%)
MU,Micron Technology,0.65%,22.91,(6.80%)
ABBV,AbbVie,0.61%,-1.78,(-0.82%)
AMD,Advanced Micro Devices,0.60%,4.35,(1.91%)
HD,Home Depot (The),0.60%,0.34,(0.09%)
BAC,Bank of America,0.60%,-0.25,(-0.47%)
NFLX,Netflix,0.60%,0.03,(0.03%)
GE,GE Aerospace,0.54%,0.13,(0.04%)
PG,Procter & Gamble,0.54%,-0.8,(-0.55%)
CVX,Chevron Corporation,0.53%,0.41,(0.25%)
MS,Morgan Stanley,0.48%,-0.1,(-0.05%)
CAT,Caterpillar Inc.,0.48%,0.28,(0.04%)
UNH,UnitedHealth Group,0.48%,-4.51,(-1.33%)
KO,Coca-Cola Company (The),0.48%,-0.27,(-0.38%)
CSCO,Cisco,0.47%,-0.17,(-0.23%)
GS,Goldman Sachs,0.46%,-9.37,(-0.96%)
IBM,IBM,0.45%,3.95,(1.33%)
