Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",10.39%,4.16,(0.53%)
CAT,Caterpillar Inc.,9.19%,0.18,(0.03%)
MSFT,Microsoft Corporation,5.26%,-0.98,(-0.24%)
AMGN,Amgen Inc.,4.84%,1.38,(0.38%)
HD,"The Home Depot, Inc.",4.49%,3.09,(0.91%)
MCD,McDonald's Corporation,4.28%,2.43,(0.75%)
SHW,Sherwin-Williams,4.22%,3.73,(1.17%)
V,Visa Inc.,4.05%,2.0,(0.65%)
TRV,"The Travelers Companies, Inc.",3.99%,1.78,(0.59%)
AXP,American Express Company,3.98%,1.13,(0.37%)
JPM,JPMorgan Chase & Co.,3.75%,2.83,(1.00%)
UNH,UnitedHealth Group Incorporated,3.69%,4.46,(1.61%)
AAPL,Apple Inc.,3.35%,-0.19,(-0.07%)
IBM,International Business Machines Corporation,3.24%,-0.55,(-0.22%)
JNJ,Johnson & Johnson,3.20%,2.19,(0.91%)
HON,Honeywell International Inc.,3.10%,2.73,(1.17%)
AMZN,"Amazon.com, Inc.amazon.com",2.75%,0.29,(0.14%)
BA,The Boeing Company,2.73%,3.09,(1.51%)
CVX,Chevron Corporation,2.59%,0.1,(0.05%)
CRM,"Salesforce, Inc.",2.57%,-3.03,(-1.52%)
NVDA,Nvidia,2.42%,1.1,(0.60%)
PG,The Procter & Gamble Company,1.99%,1.48,(0.98%)
MMM,3M Company,1.98%,1.82,(1.22%)
WMT,Walmart Inc.,1.66%,1.01,(0.81%)
MRK,"Merck & Co., Inc.",1.53%,1.09,(0.94%)
DIS,The Walt Disney Company,1.32%,1.08,(1.09%)
CSCO,"Cisco Systems, Inc.",1.04%,1.34,(1.73%)
KO,The Coca-Cola Company,1.02%,-0.05,(-0.06%)
NKE,"Nike, Inc.",0.71%,0.12,(0.22%)
VZ,Verizon Communications Inc.,0.68%,1.0,(1.98%)
