Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.43%,-2.26,(-1.24%)
AAPL,Apple Inc.,11.25%,-4.86,(-1.90%)
MSFT,Microsoft,8.97%,-6.31,(-1.57%)
AMZN,Amazon,6.82%,-1.65,(-0.79%)
GOOGL,Alphabet Inc. (Class A),5.77%,-1.35,(-0.44%)
GOOG,Alphabet Inc. (Class C),5.38%,-1.65,(-0.54%)
META,Meta Platforms,4.74%,-24.8,(-3.89%)
AVGO,Broadcom Inc.,4.68%,-12.35,(-3.67%)
TSLA,"Tesla, Inc.",4.50%,-2.48,(-0.63%)
WMT,Walmart,3.08%,1.26,(1.00%)
ASML,ASML Holding,1.59%,2.3,(0.17%)
MU,Micron Technology,1.46%,19.78,(4.88%)
COST,Costco,1.37%,4.96,(0.49%)
NFLX,Netflix,1.22%,0.46,(0.49%)
PLTR,Palantir Technologies,1.10%,-2.27,(-1.48%)
AMD,Advanced Micro Devices Inc.,0.96%,-4.51,(-2.28%)
CSCO,Cisco,0.95%,0.84,(1.09%)
AMAT,Applied Materials,0.83%,6.12,(1.82%)
LRCX,Lam Research,0.82%,4.4,(2.10%)
TMUS,T-Mobile US,0.73%,2.95,(1.37%)
LIN,Linde plc,0.70%,4.96,(1.01%)
INTC,Intel,0.70%,0.49,(1.07%)
PEP,PepsiCo,0.67%,1.2,(0.76%)
AMGN,Amgen,0.61%,1.55,(0.42%)
KLAC,KLA Corporation,0.57%,24.97,(1.77%)
GILD,Gilead Sciences,0.55%,0.7,(0.48%)
TXN,Texas Instruments,0.53%,0.84,(0.44%)
ISRG,Intuitive Surgical,0.51%,-6.33,(-1.32%)
SHOP,Shopify,0.49%,-3.38,(-2.68%)
APP,Applovin Corp,0.47%,5.41,(1.20%)
HON,Honeywell,0.46%,2.22,(0.95%)
ADI,Analog Devices,0.46%,-1.25,(-0.41%)
PDD,PDD Holdings,0.44%,0.73,(0.72%)
QCOM,Qualcomm,0.42%,-1.54,(-1.18%)
PANW,Palo Alto Networks,0.41%,-1.99,(-1.18%)
BKNG,Booking Holdings,0.41%,33.45,(0.79%)
ARM,Arm Holdings,0.38%,0.9,(0.78%)
INTU,Intuit,0.37%,1.24,(0.28%)
VRTX,Vertex Pharmaceuticals,0.37%,-3.52,(-0.74%)
SBUX,Starbucks,0.35%,-0.39,(-0.39%)
CRWD,CrowdStrike,0.34%,-2.22,(-0.50%)
CEG,Constellation Energy,0.33%,1.35,(0.45%)
CMCSA,Comcast,0.33%,0.13,(0.44%)
ADBE,Adobe Inc.,0.32%,-15.02,(-5.57%)
WDC,Western Digital,0.29%,16.87,(6.46%)
STX,Seagate Technology Holdings,0.27%,14.12,(3.78%)
MELI,MercadoLibre,0.26%,-21.78,(-1.30%)
ADP,ADP,0.26%,0.79,(0.38%)
MAR,Marriott International,0.26%,-0.35,(-0.11%)
REGN,Regeneron Pharmaceuticals,0.24%,0.63,(0.08%)
SNPS,Synopsys,0.24%,-7.12,(-1.70%)
CDNS,Cadence Design Systems,0.24%,-4.83,(-1.66%)
CTAS,Cintas,0.24%,1.27,(0.66%)
ORLY,O'Reilly Automotive,0.23%,-1.61,(-1.73%)
MRVL,Marvell Technology,0.23%,-0.16,(-0.18%)
MNST,Monster Beverage,0.23%,0.58,(0.75%)
ABNB,Airbnb,0.23%,-1.32,(-1.03%)
CSX,CSX Corporation,0.22%,0.12,(0.30%)
AEP,American Electric Power,0.22%,2.12,(1.60%)
MDLZ,Mondelez International,0.21%,0.27,(0.50%)
DASH,DoorDash,0.21%,-1.19,(-0.74%)
WBD,Warner Bros. Discovery,0.21%,-0.32,(-1.15%)
ROST,Ross Stores,0.20%,-2.71,(-1.29%)
FTNT,Fortinet,0.19%,-0.99,(-1.17%)
PCAR,Paccar,0.19%,-1.57,(-1.34%)
BKR,Baker Hughes,0.17%,-1.1,(-1.97%)
ADSK,Autodesk,0.16%,1.57,(0.63%)
FAST,Fastenal,0.16%,0.16,(0.34%)
FANG,Diamondback Energy,0.16%,6.05,(3.42%)
MPWR,Monolithic Power Systems,0.16%,16.03,(1.55%)
XEL,Xcel Energy,0.16%,1.59,(1.96%)
EXC,Exelon,0.16%,0.59,(1.19%)
EA,Electronic Arts,0.15%,-0.15,(-0.07%)
