Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.32%,-1.73,(-0.94%)
AAPL,Apple Inc.,6.13%,-4.12,(-1.61%)
MSFT,Microsoft,4.87%,-6.53,(-1.62%)
AMZN,Amazon,3.69%,-2.49,(-1.19%)
GOOGL,Alphabet Inc. (Class A),3.13%,-2.49,(-0.82%)
GOOG,Alphabet Inc. (Class C),2.91%,-2.79,(-0.92%)
META,Meta Platforms,2.58%,-23.55,(-3.69%)
AVGO,Broadcom,2.55%,-11.7,(-3.48%)
TSLA,"Tesla, Inc.",2.46%,0.33,(0.08%)
BRK.B,Berkshire Hathaway,1.76%,0.5,(0.10%)
WMT,Walmart,1.67%,1.0,(0.80%)
LLY,Lilly (Eli),1.47%,15.32,(1.57%)
JPM,JPMorgan Chase,1.27%,1.32,(0.47%)
XOM,ExxonMobil,1.08%,2.18,(1.42%)
V,Visa Inc.,0.98%,1.77,(0.58%)
JNJ,Johnson & Johnson,0.97%,1.47,(0.61%)
MU,Micron Technology,0.79%,17.76,(4.38%)
ORCL,Oracle Corporation,0.75%,-2.41,(-1.52%)
COST,Costco,0.74%,5.12,(0.51%)
MA,Mastercard,0.74%,0.88,(0.18%)
NFLX,Netflix,0.66%,0.4,(0.43%)
ABBV,AbbVie,0.66%,-1.36,(-0.60%)
CVX,Chevron Corporation,0.64%,-1.03,(-0.53%)
PLTR,Palantir Technologies,0.60%,-2.16,(-1.40%)
PG,Procter & Gamble,0.58%,0.86,(0.57%)
HD,Home Depot (The),0.56%,1.47,(0.43%)
BAC,Bank of America,0.56%,0.07,(0.15%)
KO,Coca-Cola Company (The),0.56%,0.39,(0.51%)
CAT,Caterpillar Inc.,0.54%,-5.35,(-0.76%)
GE,GE Aerospace,0.53%,-4.48,(-1.46%)
AMD,Advanced Micro Devices,0.53%,-3.52,(-1.78%)
CSCO,Cisco,0.51%,0.69,(0.89%)
MRK,Merck & Co.,0.48%,0.51,(0.44%)
RTX,RTX Corporation,0.46%,2.64,(1.30%)
PM,Philip Morris International,0.45%,3.34,(1.94%)
AMAT,Applied Materials,0.45%,6.59,(1.95%)
LRCX,Lam Research,0.44%,4.52,(2.16%)
UNH,UnitedHealth Group,0.42%,3.96,(1.43%)
MS,Morgan Stanley,0.41%,0.48,(0.31%)
TMUS,T-Mobile US,0.40%,2.54,(1.19%)
GS,Goldman Sachs,0.39%,-2.7,(-0.34%)
WFC,Wells Fargo,0.39%,-0.05,(-0.06%)
MCD,McDonald's,0.38%,1.76,(0.54%)
IBM,IBM,0.38%,-0.73,(-0.29%)
LIN,Linde plc,0.38%,8.2,(1.67%)
INTC,Intel,0.38%,0.49,(1.09%)
GEV,GE Vernova,0.37%,-13.77,(-1.65%)
PEP,PepsiCo,0.36%,1.48,(0.93%)
VZ,Verizon,0.36%,0.9,(1.78%)
AXP,American Express,0.34%,-1.35,(-0.45%)
AMGN,Amgen,0.33%,-0.39,(-0.11%)
T,AT&T,0.32%,0.36,(1.31%)
NEE,NextEra Energy,0.32%,0.92,(1.00%)
ABT,Abbott Laboratories,0.31%,0.31,(0.28%)
KLAC,KLA Corporation,0.31%,19.3,(1.37%)
C,Citigroup,0.31%,0.79,(0.75%)
GILD,Gilead Sciences,0.30%,0.45,(0.31%)
CRM,Salesforce,0.30%,-6.64,(-3.33%)
DIS,Walt Disney Company (The),0.29%,0.34,(0.34%)
TXN,Texas Instruments,0.29%,1.36,(0.72%)
TMO,Thermo Fisher Scientific,0.29%,-6.83,(-1.44%)
TJX,TJX Companies,0.29%,0.06,(0.04%)
ANET,Arista Networks,0.28%,-0.22,(-0.16%)
ISRG,Intuitive Surgical,0.28%,-6.9,(-1.44%)
BA,Boeing,0.27%,5.62,(2.75%)
APH,Amphenol,0.27%,2.11,(1.60%)
SCHW,Charles Schwab Corporation,0.27%,2.12,(2.32%)
DE,Deere & Company,0.26%,-8.69,(-1.48%)
APP,AppLovin Corporation,0.25%,3.8,(0.85%)
PFE,Pfizer,0.25%,-0.14,(-0.53%)
UBER,Uber,0.25%,0.27,(0.38%)
LMT,Lockheed Martin,0.25%,-3.12,(-0.48%)
HON,Honeywell,0.25%,1.79,(0.77%)
ADI,Analog Devices,0.25%,-1.88,(-0.61%)
COP,ConocoPhillips,0.25%,1.03,(0.85%)
WELL,Welltower,0.24%,2.31,(1.12%)
BLK,BlackRock,0.24%,8.15,(0.88%)
UNP,Union Pacific Corporation,0.24%,-2.57,(-1.05%)
QCOM,Qualcomm,0.23%,-0.13,(-0.10%)
PANW,Palo Alto Networks,0.23%,-1.92,(-1.14%)
ETN,Eaton Corporation,0.22%,0.36,(0.10%)
BKNG,Booking Holdings,0.22%,40.91,(0.97%)
LOW,Lowe's,0.22%,-0.32,(-0.13%)
DHR,Danaher Corporation,0.22%,0.44,(0.24%)
SYK,Stryker Corporation,0.22%,2.59,(0.77%)
CB,Chubb Limited,0.21%,-0.07,(-0.02%)
SPGI,S&P Global,0.21%,1.5,(0.36%)
PLD,Prologis,0.21%,1.26,(0.96%)
ACN,Accenture,0.20%,1.24,(0.63%)
PGR,Progressive Corporation,0.20%,1.27,(0.62%)
BMY,Bristol Myers Squibb,0.20%,0.06,(0.09%)
HCA,HCA Healthcare,0.20%,3.78,(0.71%)
VRTX,Vertex Pharmaceuticals,0.20%,-6.25,(-1.31%)
INTU,Intuit,0.20%,-1.69,(-0.39%)
NEM,Newmont,0.20%,-4.36,(-3.81%)
NOW,ServiceNow,0.19%,-0.67,(-0.59%)
MCK,McKesson Corporation,0.19%,4.82,(0.51%)
MO,Altria,0.19%,0.36,(0.52%)
SBUX,Starbucks,0.19%,-0.49,(-0.49%)
PH,Parker Hannifin,0.19%,-6.81,(-0.75%)
MDT,Medtronic,0.19%,0.15,(0.17%)
CME,CME Group,0.19%,1.28,(0.41%)
GLW,Corning Inc.,0.19%,0.28,(0.22%)
CRWD,CrowdStrike,0.18%,-2.52,(-0.57%)
SO,Southern Company,0.18%,1.12,(1.14%)
COF,Capital One,0.18%,0.22,(0.12%)
CEG,Constellation Energy,0.18%,0.16,(0.05%)
CMCSA,Comcast,0.18%,0.11,(0.35%)
NOC,Northrop Grumman,0.17%,1.88,(0.26%)
DUK,Duke Energy,0.17%,2.09,(1.58%)
ADBE,Adobe Inc.,0.17%,-16.16,(-5.99%)
BSX,Boston Scientific,0.17%,0.44,(0.64%)
DELL,Dell Technologies,0.17%,0.74,(0.49%)
CVS,CVS Health,0.16%,0.58,(0.77%)
SNDK,Sandisk Corporation,0.16%,41.27,(6.67%)
WM,Waste Management,0.16%,0.53,(0.22%)
GD,General Dynamics,0.16%,-0.88,(-0.25%)
EQIX,Equinix,0.16%,0.21,(0.02%)
HWM,Howmet Aerospace,0.16%,-5.7,(-2.34%)
WDC,Western Digital,0.15%,14.21,(5.44%)
TT,Trane Technologies,0.15%,-1.47,(-0.35%)
ICE,Intercontinental Exchange,0.15%,0.82,(0.51%)
WMB,Williams Companies,0.15%,-0.14,(-0.19%)
STX,Seagate Technology,0.14%,13.69,(3.66%)
AMT,American Tower,0.14%,3.54,(1.97%)
PWR,Quanta Services,0.14%,-0.53,(-0.09%)
ADP,Automatic Data Processing,0.14%,-0.02,(-0.01%)
MAR,Marriott International,0.14%,-1.24,(-0.39%)
MRSH,"Marsh & McLennan Companies, Inc.",0.14%,1.55,(0.91%)
BX,Blackstone Inc.,0.14%,4.26,(4.17%)
FDX,FedEx,0.14%,-0.37,(-0.10%)
UPS,United Parcel Service,0.14%,-0.54,(-0.55%)
PNC,PNC Financial Services,0.14%,0.57,(0.28%)
FCX,Freeport-McMoRan,0.13%,-2.75,(-4.64%)
BK,BNY Mellon,0.13%,-0.19,(-0.16%)
NKE,"Nike, Inc.",0.13%,-0.03,(-0.06%)
SHW,Sherwin-Williams,0.13%,4.74,(1.49%)
USB,U.S. Bancorp,0.13%,-0.06,(-0.12%)
MMM,3M,0.13%,1.99,(1.33%)
JCI,Johnson Controls,0.13%,-1.19,(-0.91%)
SNPS,Synopsys,0.13%,-6.71,(-1.60%)
MSI,Motorola Solutions,0.13%,12.9,(2.79%)
CDNS,Cadence Design Systems,0.13%,-4.81,(-1.66%)
REGN,Regeneron Pharmaceuticals,0.13%,-2.2,(-0.29%)
ECL,Ecolab,0.13%,1.94,(0.70%)
CTAS,Cintas,0.13%,-0.67,(-0.35%)
KKR,KKR,0.13%,2.5,(2.98%)
ITW,Illinois Tool Works,0.13%,1.12,(0.42%)
MCO,Moody's Corporation,0.13%,4.32,(1.01%)
ORLY,O'Reilly Auto Parts,0.13%,-1.61,(-1.73%)
MNST,Monster Beverage,0.13%,0.28,(0.36%)
ABNB,Airbnb,0.13%,-1.68,(-1.32%)
EMR,Emerson Electric,0.12%,0.94,(0.71%)
KMI,Kinder Morgan,0.12%,-0.03,(-0.10%)
CMI,Cummins,0.12%,-2.7,(-0.50%)
RCL,Royal Caribbean Group,0.12%,5.37,(2.02%)
CSX,CSX Corporation,0.12%,0.06,(0.17%)
AEP,American Electric Power,0.12%,1.5,(1.14%)
EOG,EOG Resources,0.12%,0.54,(0.41%)
CL,Colgate-Palmolive,0.12%,1.2,(1.37%)
CI,Cigna,0.12%,0.42,(0.16%)
MDLZ,Mondelez International,0.12%,0.39,(0.71%)
