Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.20%,3.87,(2.17%)
AAPL,Apple Inc.,11.38%,1.98,(0.77%)
MSFT,Microsoft,9.08%,0.08,(0.02%)
AMZN,Amazon,6.84%,-0.16,(-0.07%)
GOOGL,Alphabet Inc. (Class A),5.71%,7.06,(2.36%)
GOOG,Alphabet Inc. (Class C),5.33%,6.94,(2.33%)
AVGO,Broadcom Inc.,4.88%,14.22,(4.30%)
META,Meta Platforms,4.88%,1.06,(0.16%)
TSLA,"Tesla, Inc.",4.46%,1.1,(0.28%)
WMT,Walmart,2.96%,0.34,(0.28%)
ASML,ASML Holding,1.56%,64.2,(4.97%)
COST,Costco,1.33%,5.74,(0.58%)
MU,Micron Technology,1.30%,17.27,(4.67%)
NFLX,Netflix,1.24%,-0.8,(-0.81%)
PLTR,Palantir Technologies,1.11%,-1.63,(-1.04%)
AMD,Advanced Micro Devices Inc.,0.98%,9.34,(4.86%)
CSCO,Cisco,0.90%,-2.61,(-3.32%)
AMAT,Applied Materials,0.80%,13.71,(4.22%)
LRCX,Lam Research,0.79%,11.38,(5.71%)
TMUS,T-Mobile US,0.72%,-4.32,(-1.95%)
INTC,Intel,0.67%,1.77,(4.09%)
LIN,Linde plc,0.67%,-1.51,(-0.31%)
PEP,PepsiCo,0.66%,1.92,(1.21%)
AMGN,Amgen,0.61%,7.63,(2.06%)
KLAC,KLA Corporation,0.56%,85.58,(6.36%)
GILD,Gilead Sciences,0.54%,2.13,(1.48%)
TXN,Texas Instruments,0.53%,2.5,(1.29%)
ISRG,Intuitive Surgical,0.52%,2.34,(0.48%)
APP,Applovin Corp,0.52%,14.61,(2.91%)
SHOP,Shopify,0.52%,2.8,(2.15%)
ADI,Analog Devices,0.47%,4.81,(1.52%)
HON,Honeywell,0.45%,1.91,(0.81%)
QCOM,Qualcomm,0.44%,2.09,(1.54%)
PDD,PDD Holdings,0.44%,0.73,(0.72%)
BKNG,Booking Holdings,0.42%,-110.38,(-2.43%)
PANW,Palo Alto Networks,0.40%,0.19,(0.12%)
INTU,Intuit,0.39%,-9.18,(-1.91%)
VRTX,Vertex Pharmaceuticals,0.37%,35.21,(7.71%)
ARM,Arm Holdings,0.37%,3.23,(2.83%)
CEG,Constellation Energy,0.35%,3.39,(1.06%)
ADBE,Adobe Inc.,0.35%,-1.4,(-0.49%)
SBUX,Starbucks,0.34%,0.56,(0.57%)
CMCSA,Comcast,0.33%,-0.93,(-2.91%)
CRWD,CrowdStrike,0.33%,4.62,(1.08%)
ADP,ADP,0.27%,-3.45,(-1.52%)
MELI,MercadoLibre,0.27%,-21.22,(-1.19%)
WDC,Western Digital,0.26%,15.43,(6.29%)
MAR,Marriott International,0.26%,2.7,(0.83%)
