Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",10.51%,-25.28,(-3.08%)
CAT,Caterpillar Inc.,8.83%,-11.63,(-1.71%)
MSFT,Microsoft Corporation,5.34%,-4.41,(-1.08%)
AMGN,Amgen Inc.,4.86%,-1.3,(-0.35%)
HD,"The Home Depot, Inc.",4.57%,-11.34,(-3.17%)
MCD,McDonald's Corporation,4.30%,-2.4,(-0.73%)
SHW,Sherwin-Williams,4.27%,-6.32,(-1.92%)
V,Visa Inc.,4.11%,-6.25,(-1.97%)
TRV,"The Travelers Companies, Inc.",3.99%,-4.19,(-1.37%)
AXP,American Express Company,3.88%,-6.69,(-2.22%)
JPM,JPMorgan Chase & Co.,3.71%,-8.69,(-3.00%)
UNH,UnitedHealth Group Incorporated,3.68%,-7.65,(-2.67%)
AAPL,Apple Inc.,3.38%,-1.12,(-0.44%)
IBM,International Business Machines Corporation,3.35%,-5.24,(-2.02%)
JNJ,Johnson & Johnson,3.18%,0.74,(0.31%)
HON,Honeywell International Inc.,3.05%,-3.83,(-1.63%)
BA,The Boeing Company,2.93%,-9.24,(-4.00%)
AMZN,"Amazon.com, Inc.amazon.com",2.75%,-5.13,(-2.40%)
CRM,"Salesforce, Inc.",2.61%,-4.46,(-2.21%)
CVX,Chevron Corporation,2.51%,0.55,(0.29%)
NVDA,Nvidia,2.33%,-1.19,(-0.67%)
PG,The Procter & Gamble Company,2.04%,0.97,(0.63%)
MMM,3M Company,1.96%,-5.27,(-3.44%)
WMT,Walmart Inc.,1.63%,-0.3,(-0.24%)
MRK,"Merck & Co., Inc.",1.52%,-0.79,(-0.68%)
DIS,The Walt Disney Company,1.30%,-2.91,(-2.87%)
KO,The Coca-Cola Company,1.02%,-0.05,(-0.07%)
CSCO,"Cisco Systems, Inc.",1.00%,-3.13,(-3.98%)
NKE,"Nike, Inc.",0.73%,-1.45,(-2.55%)
VZ,Verizon Communications Inc.,0.67%,-0.5,(-0.98%)
