Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.30%,-6.25,(-3.36%)
AAPL,Apple Inc.,11.27%,-3.41,(-1.34%)
MSFT,Microsoft,10.25%,-6.47,(-1.41%)
AMZN,Amazon,7.57%,-6.38,(-2.67%)
GOOGL,Alphabet Inc. (Class A),6.14%,-7.22,(-2.19%)
GOOG,Alphabet Inc. (Class C),5.71%,-7.17,(-2.17%)
AVGO,Broadcom Inc.,4.90%,-11.89,(-3.38%)
META,Meta Platforms,4.66%,-11.71,(-1.89%)
TSLA,"Tesla, Inc.",4.30%,-12.02,(-2.75%)
ASML,ASML Holding,1.57%,-32.46,(-2.39%)
COST,Costco,1.30%,3.18,(0.33%)
MU,Micron Technology,1.29%,13.26,(3.66%)
PLTR,Palantir Technologies,1.21%,-3.62,(-2.12%)
NFLX,Netflix,1.15%,1.21,(1.37%)
AMD,Advanced Micro Devices Inc.,1.13%,-2.57,(-1.11%)
CSCO,Cisco,0.90%,-0.61,(-0.81%)
AZN,AstraZeneca,0.85%,-4.53,(-4.80%)
LRCX,Lam Research,0.84%,-2.63,(-1.18%)
AMAT,Applied Materials,0.77%,-6.27,(-1.92%)
INTC,Intel,0.70%,1.38,(2.93%)
TMUS,T-Mobile US,0.63%,-0.6,(-0.32%)
KLAC,KLA Corporation,0.61%,-31.56,(-2.01%)
LIN,Linde plc,0.61%,-6.9,(-1.57%)
PEP,PepsiCo,0.60%,-1.13,(-0.77%)
SHOP,Shopify,0.60%,-5.37,(-3.45%)
ISRG,Intuitive Surgical,0.57%,-5.13,(-0.96%)
APP,Applovin Corp,0.56%,-26.67,(-4.69%)
AMGN,Amgen,0.53%,-5.75,(-1.74%)
TXN,Texas Instruments,0.53%,-0.58,(-0.30%)
QCOM,Qualcomm,0.51%,-3.43,(-2.15%)
BKNG,Booking Holdings,0.49%,-89.81,(-1.76%)
GILD,Gilead Sciences,0.47%,-1.11,(-0.89%)
INTU,Intuit,0.45%,-7.99,(-1.46%)
PDD,PDD Holdings,0.45%,-2.21,(-2.07%)
ADI,Analog Devices,0.44%,-2.53,(-0.84%)
HON,Honeywell,0.42%,-1.64,(-0.75%)
PANW,Palo Alto Networks,0.39%,-2.82,(-1.50%)
ADBE,Adobe Inc.,0.36%,-4.75,(-1.60%)
ARM,Arm Holdings,0.35%,1.84,(1.74%)
CRWD,CrowdStrike,0.34%,-7.74,(-1.70%)
VRTX,Vertex Pharmaceuticals,0.34%,-3.71,(-0.84%)
CEG,Constellation Energy,0.33%,-4.79,(-1.56%)
MELI,MercadoLibre,0.32%,7.43,(0.36%)
SBUX,Starbucks,0.32%,-0.25,(-0.27%)
ADP,ADP,0.32%,-1.48,(-0.57%)
CMCSA,Comcast,0.31%,0.13,(0.46%)
SNPS,Synopsys,0.29%,-17.26,(-3.34%)
DASH,DoorDash,0.27%,-0.1,(-0.05%)
MAR,Marriott International,0.26%,-4.65,(-1.43%)
CDNS,Cadence Design Systems,0.26%,-8.98,(-2.83%)
ORLY,O'Reilly Automotive,0.25%,1.0,(1.05%)
ABNB,Airbnb,0.24%,-0.63,(-0.48%)
CTAS,Cintas,0.24%,-0.85,(-0.43%)
MNST,Monster Beverage,0.23%,0.33,(0.42%)
REGN,Regeneron Pharmaceuticals,0.23%,-6.96,(-0.95%)
MDLZ,Mondelez International,0.22%,-0.01,(-0.02%)
WBD,Warner Bros. Discovery,0.21%,-0.3,(-1.04%)
MRVL,Marvell Technology,0.21%,-0.32,(-0.40%)
CSX,CSX Corporation,0.20%,-0.69,(-1.91%)
AEP,American Electric Power,0.19%,-1.36,(-1.13%)
PCAR,Paccar,0.19%,-1.19,(-0.98%)
ROST,Ross Stores,0.19%,-2.01,(-1.04%)
NXPI,NXP Semiconductors,0.18%,-4.25,(-1.79%)
FTNT,Fortinet,0.17%,-0.44,(-0.58%)
ADSK,Autodesk,0.17%,-5.44,(-2.05%)
IDXX,Idexx Laboratories,0.17%,-26.24,(-3.67%)
TRI,Thomson Reuters Corporation,0.17%,-1.29,(-1.04%)
PYPL,PayPal,0.16%,-1.49,(-2.62%)
EA,Electronic Arts,0.16%,-0.15,(-0.07%)
BKR,Baker Hughes,0.15%,-0.62,(-1.19%)
AXON,Axon Enterprise Inc.,0.15%,-13.17,(-2.07%)
WDAY,"Workday, Inc.",0.15%,-2.25,(-1.20%)
FAST,Fastenal,0.15%,-1.77,(-4.04%)
MSTR,MicroStrategy Inc.,0.14%,-13.0,(-7.48%)
EXC,Exelon,0.14%,-0.5,(-1.12%)
TTWO,Take-Two Interactive,0.14%,1.16,(0.48%)
XEL,Xcel Energy,0.14%,-0.34,(-0.45%)
ROP,Roper Technologies,0.13%,-3.74,(-0.90%)
FANG,Diamondback Energy,0.13%,0.08,(0.06%)
DDOG,Datadog,0.13%,-1.3,(-1.10%)
CTSH,Cognizant,0.12%,-1.16,(-1.37%)
CCEP,Coca-Cola Europacific Partners,0.12%,-0.43,(-0.48%)
MCHP,Microchip Technology,0.12%,-1.62,(-2.17%)
PAYX,Paychex,0.12%,-1.44,(-1.30%)
CPRT,Copart,0.12%,-0.41,(-0.99%)
KDP,Keurig Dr Pepper,0.11%,-0.17,(-0.61%)
GEHC,GE HealthCare,0.11%,-2.08,(-2.54%)
ODFL,Old Dominion Freight Line,0.11%,-2.76,(-1.57%)
ZS,Zscaler,0.10%,-4.65,(-2.17%)
TEAM,Atlassian,0.09%,0.16,(0.13%)
VRSK,Verisk,0.09%,-0.21,(-0.09%)
KHC,Kraft Heinz,0.08%,-0.18,(-0.78%)
DXCM,DexCom,0.08%,0.54,(0.78%)
CSGP,CoStar Group,0.08%,-1.13,(-1.73%)
CHTR,Charter Communications,0.07%,-3.41,(-1.80%)
ON,Onsemi,0.07%,-0.72,(-1.19%)
BIIB,Biogen,0.07%,-1.18,(-0.72%)
LULU,Lululemon Athletica,0.07%,-0.9,(-0.44%)
GFS,GlobalFoundries,0.07%,0.83,(2.01%)
TTD,Trade Desk (The),0.05%,-0.7,(-1.98%)
CDW,CDW Corporation,0.05%,-4.04,(-3.07%)
