Symbol,Name,Weight,Price,Chg,% Chg
NVDA,Nvidia,13.25%,185.2,0.34,(0.19%)
AAPL,Apple Inc.,11.26%,260.14,0.77,(0.30%)
MSFT,Microsoft,10.44%,476.99,-2.29,(-0.48%)
AMZN,Amazon,7.75%,246.27,-1.11,(-0.45%)
GOOGL,Alphabet Inc. (Class A),6.11%,331.86,3.29,(1.00%)
GOOG,Alphabet Inc. (Class C),5.69%,332.73,3.59,(1.09%)
AVGO,Broadcom Inc.,4.92%,352.61,7.64,(2.21%)
META,Meta Platforms,4.77%,642.34,-10.72,(-1.64%)
TSLA,"Tesla, Inc.",4.39%,448.71,3.7,(0.83%)
ASML,ASML Holding,1.47%,1281.87,7.99,(0.63%)
PLTR,Palantir Technologies,1.26%,179.41,1.92,(1.08%)
COST,Costco,1.23%,943.21,18.33,(1.98%)
MU,Micron Technology,1.15%,345.96,0.87,(0.25%)
NFLX,Netflix,1.12%,89.42,-0.04,(-0.05%)
AMD,Advanced Micro Devices Inc.,1.00%,208.19,5.02,(2.47%)
CSCO,Cisco,0.86%,74.01,0.13,(0.17%)
AZN,AstraZeneca,0.86%,93.72,-0.93,(-0.98%)
LRCX,Lam Research,0.82%,221.19,2.83,(1.30%)
AMAT,Applied Materials,0.72%,307.37,6.19,(2.06%)
APP,Applovin Corp,0.66%,659.23,11.51,(1.78%)
TMUS,T-Mobile US,0.65%,197.29,-3.27,(-1.63%)
SHOP,Shopify,0.64%,167.85,3.37,(2.05%)
INTC,Intel,0.62%,44.16,-1.39,(-3.05%)
LIN,Linde plc,0.61%,443.41,-0.67,(-0.15%)
ISRG,Intuitive Surgical,0.60%,573.09,-13.15,(-2.24%)
PEP,PepsiCo,0.57%,141.41,1.5,(1.07%)
KLAC,KLA Corporation,0.55%,1429.21,29.21,(2.09%)
QCOM,Qualcomm,0.54%,169.82,-7.97,(-4.48%)
INTU,Intuit,0.52%,635.93,-10.97,(-1.70%)
AMGN,Amgen,0.52%,325.62,-0.48,(-0.15%)
BKNG,Booking Holdings,0.51%,5388.81,-103.3,(-1.88%)
TXN,Texas Instruments,0.51%,189.47,-0.84,(-0.44%)
PDD,PDD Holdings,0.50%,118.71,-1.84,(-1.53%)
GILD,Gilead Sciences,0.45%,122.85,1.75,(1.45%)
ADI,Analog Devices,0.42%,294.25,-6.68,(-2.22%)
ADBE,Adobe Inc.,0.40%,327.27,-6.68,(-2.00%)
HON,Honeywell,0.39%,208.51,1.13,(0.55%)
PANW,Palo Alto Networks,0.39%,188.93,-0.09,(-0.05%)
CEG,Constellation Energy,0.36%,335.82,-6.7,(-1.96%)
ARM,Arm Holdings,0.35%,111.26,-0.53,(-0.47%)
CRWD,CrowdStrike,0.35%,467.46,-3.15,(-0.67%)
VRTX,Vertex Pharmaceuticals,0.34%,460.5,-3.36,(-0.72%)
MELI,MercadoLibre,0.32%,2145.31,-33.1,(-1.52%)
ADP,ADP,0.31%,262.72,-3.3,(-1.24%)
CMCSA,Comcast,0.31%,29.11,0.73,(2.59%)
SNPS,Synopsys,0.30%,535.07,9.89,(1.88%)
SBUX,Starbucks,0.30%,90.0,1.12,(1.26%)
DASH,DoorDash,0.27%,214.93,-0.63,(-0.29%)
CDNS,Cadence Design Systems,0.26%,325.52,-1.79,(-0.55%)
MAR,Marriott International,0.26%,323.6,-4.58,(-1.39%)
ABNB,Airbnb,0.25%,138.42,-0.85,(-0.61%)
REGN,Regeneron Pharmaceuticals,0.24%,768.71,-27.84,(-3.49%)
ORLY,O'Reilly Automotive,0.24%,95.59,1.79,(1.91%)
CTAS,Cintas,0.23%,192.87,-0.25,(-0.13%)
MNST,Monster Beverage,0.22%,77.5,0.16,(0.20%)
MDLZ,Mondelez International,0.21%,54.97,-0.12,(-0.22%)
MRVL,Marvell Technology,0.21%,83.05,-0.17,(-0.21%)
WBD,Warner Bros. Discovery,0.21%,28.41,-0.48,(-1.66%)
CSX,CSX Corporation,0.19%,35.2,-0.01,(-0.01%)
PCAR,Paccar,0.18%,118.49,-0.31,(-0.26%)
AEP,American Electric Power,0.18%,116.46,-0.45,(-0.39%)
ROST,Ross Stores,0.18%,192.23,0.79,(0.41%)
NXPI,NXP Semiconductors,0.18%,238.85,-2.3,(-0.96%)
ADSK,Autodesk,0.17%,277.86,1.84,(0.67%)
FTNT,Fortinet,0.17%,78.58,-0.64,(-0.81%)
IDXX,Idexx Laboratories,0.17%,723.43,10.08,(1.41%)
TRI,Thomson Reuters Corporation,0.17%,129.23,0.0,(0.00%)
WDAY,"Workday, Inc.",0.16%,207.94,0.75,(0.36%)
PYPL,PayPal,0.16%,57.27,-0.39,(-0.68%)
EA,Electronic Arts,0.15%,204.3,0.2,(0.10%)
AXON,Axon Enterprise Inc.,0.15%,632.97,1.28,(0.20%)
FAST,Fastenal,0.14%,41.71,-0.27,(-0.65%)
BKR,Baker Hughes,0.14%,48.02,-1.95,(-3.91%)
MSTR,MicroStrategy Inc.,0.14%,162.22,4.89,(3.11%)
ROP,Roper Technologies,0.14%,432.14,-2.67,(-0.61%)
TTWO,Take-Two Interactive,0.14%,248.82,-1.89,(-0.75%)
DDOG,Datadog,0.13%,126.85,1.36,(1.08%)
XEL,Xcel Energy,0.13%,73.94,-0.32,(-0.43%)
EXC,Exelon,0.13%,42.88,-0.42,(-0.98%)
FANG,Diamondback Energy,0.12%,147.52,0.11,(0.07%)
