Symbol,Name,Weight,Price,Chg,% Chg
APO,Apollo Global Management,0.13%,143.96,-1.86,(-1.27%)
BK,BNY Mellon,0.13%,119.3,0.26,(0.22%)
RCL,Royal Caribbean Group,0.13%,302.55,-8.95,(-2.87%)
ELV,Elevance Health,0.13%,371.01,-1.82,(-0.49%)
EMR,Emerson Electric,0.13%,145.44,1.24,(0.86%)
REGN,Regeneron Pharmaceuticals,0.13%,771.67,-24.88,(-3.12%)
DELL,Dell Technologies,0.13%,121.82,1.2,(1.00%)
ORLY,O'Reilly Auto Parts,0.13%,95.01,1.21,(1.29%)
AMT,American Tower,0.13%,170.13,1.62,(0.96%)
TDG,TransDigm Group,0.12%,1384.62,-7.47,(-0.54%)
CTAS,Cintas,0.12%,192.7,-0.42,(-0.22%)
CMI,Cummins,0.12%,559.56,7.47,(1.35%)
ECL,Ecolab,0.12%,271.93,0.2,(0.07%)
GM,General Motors,0.12%,82.42,-0.45,(-0.55%)
EQIX,Equinix,0.12%,778.58,-21.77,(-2.72%)
MNST,Monster Beverage,0.12%,77.39,0.05,(0.06%)
AON,Aon,0.12%,349.84,-0.96,(-0.27%)
GLW,Corning Inc.,0.12%,87.62,2.39,(2.80%)
ITW,Illinois Tool Works,0.12%,253.98,-1.14,(-0.45%)
FDX,FedEx,0.12%,310.97,-1.39,(-0.45%)
CI,Cigna,0.12%,273.11,-5.84,(-2.09%)
WDC,Western Digital,0.11%,211.55,11.09,(5.53%)
WMB,Williams Companies,0.11%,59.18,-1.14,(-1.88%)
MDLZ,Mondelez International,0.11%,55.08,-0.01,(-0.01%)
WBD,Warner Bros. Discovery,0.11%,28.43,-0.46,(-1.59%)
HLT,Hilton Worldwide,0.11%,300.27,-0.09,(-0.03%)
STX,Seagate Technology,0.11%,318.75,14.74,(4.85%)
TEL,TE Connectivity,0.11%,235.27,3.66,(1.58%)
JCI,Johnson Controls,0.11%,111.34,0.48,(0.44%)
AJG,Arthur J. Gallagher & Co.,0.11%,262.63,-1.96,(-0.74%)
SLB,Schlumberger,0.11%,44.68,-0.52,(-1.16%)
CVNA,Carvana Co.,0.10%,466.86,3.77,(0.81%)
CL,Colgate-Palmolive,0.10%,81.77,0.29,(0.35%)
COIN,Coinbase Global,0.10%,243.87,3.09,(1.28%)
COR,Cencora,0.10%,337.71,2.02,(0.60%)
RSG,Republic Services,0.10%,211.4,-0.82,(-0.39%)
CSX,CSX Corporation,0.10%,35.0,-0.2,(-0.56%)
PWR,Quanta Services,0.10%,434.35,11.78,(2.79%)
NSC,Norfolk Southern Railway,0.10%,287.48,0.27,(0.09%)
MSI,Motorola Solutions,0.10%,385.77,2.63,(0.69%)
TFC,Truist Financial,0.10%,49.95,-0.67,(-1.32%)
LHX,L3Harris,0.10%,339.1,3.33,(0.99%)
TRV,Travelers Companies (The),0.10%,279.87,-2.09,(-0.74%)
AEP,American Electric Power,0.10%,116.3,-0.61,(-0.53%)
ROST,Ross Stores,0.10%,192.03,0.59,(0.31%)
PCAR,Paccar,0.10%,117.56,-1.24,(-1.04%)
URI,United Rentals,0.10%,946.89,8.1,(0.86%)
SPG,Simon Property Group,0.10%,184.42,-0.28,(-0.15%)
NXPI,NXP Semiconductors,0.09%,238.31,-2.84,(-1.18%)
KMI,Kinder Morgan,0.09%,26.71,-0.42,(-1.53%)
APD,Air Products,0.09%,265.69,1.97,(0.75%)
VST,Vistra Corp.,0.09%,174.2,7.83,(4.71%)
ADSK,Autodesk,0.09%,277.83,1.81,(0.66%)
FTNT,Fortinet,0.09%,78.64,-0.58,(-0.73%)
AZO,AutoZone,0.09%,3504.92,83.74,(2.45%)
SRE,Sempra,0.09%,88.84,0.02,(0.03%)
BDX,Becton Dickinson,0.09%,202.16,-0.59,(-0.29%)
IDXX,Idexx Laboratories,0.09%,716.78,3.43,(0.48%)
EOG,EOG Resources,0.09%,105.41,0.49,(0.47%)
AFL,Aflac,0.09%,108.68,-0.56,(-0.51%)
SNDK,Sandisk Corporation,0.09%,387.96,10.55,(2.79%)
NDAQ,"Nasdaq, Inc.",0.09%,99.26,1.02,(1.04%)
PSX,Phillips 66,0.09%,138.71,-3.45,(-2.43%)
F,Ford Motor Company,0.09%,14.01,-0.19,(-1.37%)
ZTS,Zoetis,0.09%,125.13,-2.04,(-1.61%)
WDAY,"Workday, Inc.",0.09%,208.82,1.63,(0.79%)
VLO,Valero Energy,0.09%,179.06,-6.22,(-3.36%)
ALL,Allstate,0.09%,207.64,-4.58,(-2.16%)
O,Realty Income,0.09%,58.98,0.81,(1.39%)
DLR,Digital Realty,0.09%,157.88,-0.68,(-0.43%)
PYPL,PayPal,0.08%,57.05,-0.61,(-1.07%)
CMG,Chipotle Mexican Grill,0.08%,40.28,0.17,(0.41%)
MPC,Marathon Petroleum,0.08%,175.9,-0.27,(-0.16%)
MET,MetLife,0.08%,78.13,-1.28,(-1.61%)
EA,Electronic Arts,0.08%,204.21,0.11,(0.05%)
AXON,Axon Enterprise,0.08%,627.26,-4.43,(-0.70%)
CBRE,CBRE Group,0.08%,165.9,0.44,(0.26%)
D,Dominion Energy,0.08%,57.73,-0.25,(-0.44%)
PSA,Public Storage,0.08%,279.86,1.71,(0.62%)
GWW,W. W. Grainger,0.08%,1032.13,2.31,(0.22%)
EW,Edwards Lifesciences,0.08%,83.33,-1.8,(-2.11%)
AME,Ametek,0.08%,209.33,-1.31,(-0.62%)
TGT,Target Corporation,0.08%,106.21,0.69,(0.65%)
FAST,Fastenal,0.08%,41.67,-0.31,(-0.73%)
CAH,Cardinal Health,0.08%,201.21,0.1,(0.05%)
AMP,Ameriprise Financial,0.07%,507.82,0.06,(0.01%)
BKR,Baker Hughes,0.07%,47.8,-2.17,(-4.35%)
CARR,Carrier Global,0.07%,55.49,-0.76,(-1.35%)
ROK,Rockwell Automation,0.07%,414.3,3.77,(0.92%)
ROP,Roper Technologies,0.07%,432.22,-2.6,(-0.60%)
MPWR,Monolithic Power Systems,0.07%,967.38,8.4,(0.88%)
DHI,D. R. Horton,0.07%,158.96,1.68,(1.07%)
DAL,Delta Air Lines,0.07%,70.81,-1.5,(-2.07%)
CTVA,Corteva,0.07%,68.16,-0.49,(-0.72%)
TTWO,Take-Two Interactive,0.07%,248.02,-2.69,(-1.07%)
OKE,ONEOK,0.07%,72.15,-0.55,(-0.76%)
DDOG,Datadog,0.07%,127.23,1.73,(1.38%)
MSCI,MSCI,0.07%,583.41,2.25,(0.39%)
XEL,Xcel Energy,0.07%,73.73,-0.53,(-0.72%)
EXC,Exelon,0.07%,43.08,-0.22,(-0.52%)
YUM,Yum! Brands,0.07%,155.91,0.39,(0.25%)
XYZ,"Block, Inc.",0.07%,70.89,1.34,(1.92%)
EBAY,eBay,0.07%,93.12,2.2,(2.43%)
FANG,Diamondback Energy,0.07%,146.69,-0.72,(-0.49%)
OXY,Occidental Petroleum,0.07%,42.48,-0.38,(-0.90%)
A,Agilent Technologies,0.07%,147.16,-1.36,(-0.92%)
CCL,Carnival,0.07%,31.73,-0.4,(-1.24%)
ETR,Entergy,0.07%,93.09,-0.43,(-0.46%)
PRU,Prudential Financial,0.07%,117.52,-0.56,(-0.48%)
IQV,IQVIA,0.06%,240.71,-1.7,(-0.70%)
CTSH,Cognizant,0.06%,84.93,-0.33,(-0.39%)
VMC,Vulcan Materials Company,0.06%,309.33,-2.29,(-0.74%)
EL,Estée Lauder Companies (The),0.06%,112.84,-0.89,(-0.79%)
GRMN,Garmin,0.06%,211.37,-0.88,(-0.42%)
LVS,Las Vegas Sands,0.06%,60.03,1.08,(1.83%)
PAYX,Paychex,0.06%,112.69,-1.08,(-0.95%)
AIG,American International Group,0.06%,74.39,-1.05,(-1.39%)
MLM,Martin Marietta Materials,0.06%,661.62,-5.05,(-0.76%)
MCHP,Microchip Technology,0.06%,73.5,-1.72,(-2.29%)
GEHC,GE HealthCare,0.06%,86.34,-0.94,(-1.08%)
PEG,Public Service Enterprise Group,0.06%,78.3,-0.38,(-0.49%)
HSY,Hershey Company (The),0.06%,191.82,2.75,(1.45%)
KR,Kroger,0.06%,61.23,1.72,(2.89%)
FICO,Fair Isaac,0.06%,1633.66,-31.88,(-1.91%)
CPRT,Copart,0.06%,39.8,-0.03,(-0.09%)
WAB,Wabtec,0.06%,225.13,0.71,(0.32%)
ARES,Ares Management Corporation,0.06%,174.61,-1.31,(-0.74%)
NUE,Nucor,0.06%,165.37,1.6,(0.98%)
HIG,Hartford (The),0.06%,135.12,-1.14,(-0.84%)
KDP,Keurig Dr Pepper,0.06%,27.73,-0.06,(-0.21%)
TRGP,Targa Resources,0.06%,174.18,-2.68,(-1.52%)
RMD,ResMed,0.06%,255.84,3.37,(1.33%)
UAL,United Airlines Holdings,0.06%,115.23,-2.09,(-1.78%)
CCI,Crown Castle,0.06%,84.85,1.18,(1.41%)
FIX,"Comfort Systems USA, Inc.",0.06%,1045.3,34.89,(3.45%)
STT,State Street Corporation,0.06%,131.72,-0.85,(-0.64%)
FISV,"Fiserv, Inc.",0.06%,68.14,-1.71,(-2.45%)
EXPE,Expedia Group,0.06%,292.77,-3.56,(-1.20%)
ODFL,Old Dominion,0.06%,171.56,-1.57,(-0.91%)
KEYS,Keysight Technologies,0.06%,208.29,0.98,(0.48%)
SYY,Sysco,0.06%,74.48,0.2,(0.27%)
ED,Consolidated Edison,0.06%,98.77,-0.44,(-0.44%)
VTR,Ventas,0.06%,75.77,0.86,(1.15%)
TER,Teradyne,0.06%,224.9,7.64,(3.52%)
OTIS,Otis Worldwide,0.06%,89.47,-0.8,(-0.88%)
PCG,PG&E Corporation,0.05%,15.68,-0.17,(-1.05%)
LYV,Live Nation Entertainment,0.05%,148.23,2.16,(1.48%)
FIS,Fidelity National Information Services,0.05%,66.46,-0.38,(-0.57%)
WEC,WEC Energy Group,0.05%,104.76,0.11,(0.11%)
IR,Ingersoll Rand,0.05%,85.83,0.32,(0.37%)
XYL,Xylem Inc.,0.05%,139.1,-0.59,(-0.42%)
ACGL,Arch Capital Group,0.05%,93.04,-2.14,(-2.25%)
RJF,Raymond James Financial,0.05%,169.83,2.12,(1.26%)
HUM,Humana,0.05%,273.87,-2.99,(-1.08%)
KMB,Kimberly-Clark,0.05%,98.59,0.67,(0.69%)
KVUE,Kenvue,0.05%,17.05,0.22,(1.28%)
DG,Dollar General,0.05%,148.34,5.6,(3.92%)
MTB,M&T Bank,0.05%,210.12,-1.56,(-0.74%)
EQT,EQT Corporation,0.05%,51.51,0.42,(0.83%)
FITB,Fifth Third Bancorp,0.05%,48.14,-1.14,(-2.30%)
IBKR,Interactive Brokers Group,0.05%,70.72,0.25,(0.35%)
WTW,Willis Towers Watson,0.05%,326.98,-3.28,(-0.99%)
VRSK,Verisk Analytics,0.05%,223.98,-0.9,(-0.40%)
MTD,Mettler Toledo,0.05%,1486.07,0.95,(0.06%)
VICI,Vici Properties,0.05%,27.93,0.16,(0.59%)
ADM,Archer Daniels Midland,0.05%,62.08,0.14,(0.23%)
EXR,Extra Space Storage,0.05%,140.32,1.12,(0.80%)
LEN,Lennar,0.05%,120.32,1.07,(0.90%)
EME,"EMCOR Group, Inc.",0.05%,661.37,15.1,(2.34%)
HPE,Hewlett Packard Enterprise,0.05%,22.17,-0.01,(-0.02%)
ULTA,Ulta Beauty,0.05%,661.77,-4.41,(-0.66%)
ROL,"Rollins, Inc.",0.05%,60.75,0.07,(0.12%)
NRG,NRG Energy,0.05%,149.47,0.2,(0.13%)
SYF,Synchrony Financial,0.05%,78.94,-7.95,(-9.15%)
HBAN,Huntington Bancshares,0.04%,17.77,-0.47,(-2.60%)
DXCM,Dexcom,0.04%,71.73,4.33,(6.43%)
DOV,Dover Corporation,0.04%,203.41,1.52,(0.75%)
KHC,Kraft Heinz,0.04%,23.49,0.06,(0.28%)
NTRS,Northern Trust,0.04%,145.17,-0.57,(-0.39%)
CBOE,Cboe Global Markets,0.04%,261.44,0.49,(0.19%)
TPR,"Tapestry, Inc.",0.04%,133.5,-0.85,(-0.63%)
EFX,Equifax,0.04%,221.32,-5.65,(-2.49%)
DLTR,Dollar Tree,0.04%,136.16,3.78,(2.86%)
BIIB,Biogen,0.04%,184.48,-3.14,(-1.68%)
AEE,Ameren,0.04%,99.99,0.08,(0.08%)
ATO,Atmos Energy,0.04%,167.11,0.33,(0.20%)
BRO,Brown & Brown,0.04%,79.16,-1.48,(-1.84%)
DTE,DTE Energy,0.04%,129.96,0.07,(0.05%)
CHTR,Charter Communications,0.04%,207.57,-3.02,(-1.43%)
TSCO,Tractor Supply,0.04%,50.71,-0.8,(-1.55%)
HAL,Halliburton,0.04%,31.47,-1.16,(-3.56%)
IRM,Iron Mountain,0.04%,89.36,0.17,(0.19%)
STZ,Constellation Brands,0.04%,151.47,4.47,(3.04%)
WRB,W. R. Berkley Corporation,0.04%,68.47,0.03,(0.04%)
PHM,PulteGroup,0.04%,133.24,1.04,(0.79%)
BR,Broadridge Financial Solutions,0.04%,221.66,-1.7,(-0.76%)
FSLR,First Solar,0.04%,240.96,2.3,(0.97%)
FE,FirstEnergy,0.04%,44.59,-0.06,(-0.15%)
PPL,PPL Corporation,0.04%,34.74,0.14,(0.42%)
CFG,Citizens Financial Group,0.04%,59.8,-0.73,(-1.20%)
TDY,Teledyne Technologies,0.04%,546.91,-2.11,(-0.38%)
CINF,Cincinnati Financial,0.04%,163.46,0.47,(0.29%)
AWK,American Water Works,0.04%,130.5,2.52,(1.97%)
ES,Eversource Energy,0.04%,67.8,0.01,(0.01%)
STE,Steris,0.04%,258.7,1.88,(0.73%)
VLTO,Veralto,0.04%,102.01,-0.72,(-0.70%)
AVB,AvalonBay Communities,0.04%,178.2,-1.17,(-0.65%)
HUBB,Hubbell Incorporated,0.04%,473.39,2.86,(0.61%)
LDOS,Leidos,0.04%,196.15,-2.19,(-1.10%)
STLD,Steel Dynamics,0.04%,169.33,0.06,(0.04%)
CNP,CenterPoint Energy,0.04%,37.83,-0.06,(-0.17%)
RF,Regions Financial Corporation,0.04%,28.14,-0.38,(-1.32%)
CSGP,CoStar Group,0.04%,58.05,-0.44,(-0.76%)
LULU,Lululemon Athletica,0.04%,209.7,5.8,(2.85%)
JBL,Jabil,0.04%,230.22,4.06,(1.80%)
OMC,Omnicom Group,0.04%,77.96,-1.12,(-1.41%)
WSM,Williams-Sonoma,0.04%,204.2,5.16,(2.59%)
EXE,Expand Energy,0.04%,102.35,0.72,(0.71%)
PPG,PPG Industries,0.04%,107.66,0.25,(0.23%)
DRI,Darden Restaurants,0.04%,208.12,5.76,(2.85%)
ON,ON Semiconductor,0.04%,58.57,-3.59,(-5.78%)
WAT,Waters Corporation,0.04%,392.96,-3.8,(-0.96%)
GIS,General Mills,0.04%,43.52,-1.08,(-2.41%)
TROW,T. Rowe Price,0.04%,106.2,-1.11,(-1.04%)
CPAY,Corpay,0.04%,330.08,-1.42,(-0.43%)
EIX,Edison International,0.04%,59.96,-1.03,(-1.69%)
VRSN,Verisign,0.04%,248.11,-0.83,(-0.33%)
EQR,Equity Residential,0.04%,60.22,-0.22,(-0.36%)
KEY,KeyCorp,0.04%,20.97,-0.23,(-1.06%)
LUV,Southwest Airlines,0.04%,43.63,-0.89,(-2.00%)
CNC,Centene Corporation,0.04%,45.63,-0.98,(-2.10%)
DVN,Devon Energy,0.04%,35.61,-0.15,(-0.42%)
SW,Smurfit WestRock,0.04%,42.75,-0.23,(-0.54%)
IP,International Paper,0.04%,42.24,-1.1,(-2.54%)
RL,Ralph Lauren Corporation,0.03%,363.11,-6.7,(-1.81%)
TPL,Texas Pacific Land Corporation,0.03%,312.08,0.2,(0.07%)
L,Loews Corporation,0.03%,104.0,-0.58,(-0.56%)
EXPD,Expeditors International,0.03%,160.3,1.41,(0.88%)
CMS,CMS Energy,0.03%,69.86,-0.13,(-0.19%)
NTAP,NetApp,0.03%,107.02,1.63,(1.55%)
INCY,Incyte,0.03%,106.81,-0.06,(-0.05%)
TSN,Tyson Foods,0.03%,59.19,1.16,(2.01%)
NVR,"NVR, Inc.",0.03%,7596.0,14.33,(0.19%)
CHD,Church & Dwight,0.03%,86.34,0.55,(0.65%)
LH,LabCorp,0.03%,249.75,-2.06,(-0.82%)
PTC,PTC Inc.,0.03%,170.97,-0.56,(-0.32%)
CHRW,C.H. Robinson,0.03%,170.55,-0.22,(-0.13%)
NI,NiSource,0.03%,42.21,0.17,(0.42%)
ALB,Albemarle Corporation,0.03%,168.85,7.56,(4.69%)
AMCR,Amcor,0.03%,8.6,-0.05,(-0.64%)
PFG,Principal Financial Group,0.03%,90.04,-0.25,(-0.28%)
PODD,Insulet Corporation,0.03%,279.85,-9.19,(-3.18%)
SBAC,SBA Communications,0.03%,184.54,3.34,(1.84%)
HPQ,HP Inc.,0.03%,21.28,-0.19,(-0.88%)
BG,Bunge Global,0.03%,100.79,0.8,(0.80%)
JBHT,J.B. Hunt,0.03%,204.67,-2.18,(-1.06%)
WST,West Pharmaceutical Services,0.03%,270.67,-4.85,(-1.76%)
DGX,Quest Diagnostics,0.03%,174.93,0.49,(0.28%)
PKG,Packaging Corporation of America,0.03%,215.94,-3.41,(-1.56%)
TRMB,Trimble Inc.,0.03%,80.93,0.32,(0.39%)
TYL,Tyler Technologies,0.03%,447.25,-1.12,(-0.25%)
Q,Qnity Electronics,0.03%,91.04,0.73,(0.81%)
APTV,Aptiv,0.03%,87.32,-1.35,(-1.52%)
CTRA,Coterra,0.03%,24.72,-0.1,(-0.41%)
GPN,Global Payments,0.03%,79.16,-0.36,(-0.46%)
LII,Lennox International,0.03%,534.06,3.83,(0.72%)
DOW,Dow Inc.,0.03%,26.35,0.02,(0.07%)
SNA,Snap-on,0.03%,358.87,-3.3,(-0.91%)
WY,Weyerhaeuser,0.03%,25.63,-0.1,(-0.38%)
DD,DuPont,0.03%,43.59,-0.22,(-0.51%)
ZBH,Zimmer Biomet,0.03%,91.44,-1.41,(-1.52%)
SMCI,Supermicro,0.03%,30.17,0.0,(0.02%)
GPC,Genuine Parts Company,0.03%,129.15,0.81,(0.63%)
MKC,McCormick & Company,0.03%,66.92,-0.8,(-1.18%)
TTD,"The Trade Desk, Inc.",0.03%,37.09,-0.2,(-0.53%)
IFF,International Flavors & Fragrances,0.03%,68.85,-0.25,(-0.36%)
FTV,Fortive,0.03%,55.25,0.25,(0.45%)
IT,Gartner,0.03%,241.9,-6.12,(-2.47%)
CDW,CDW,0.03%,132.96,-0.53,(-0.40%)
PNR,Pentair,0.03%,103.09,0.03,(0.03%)
EVRG,Evergy,0.03%,73.14,0.32,(0.43%)
LNT,Alliant Energy,0.03%,65.05,0.03,(0.04%)
HOLX,Hologic,0.03%,74.86,-0.02,(-0.02%)
J,Jacobs Solutions,0.03%,139.58,-0.37,(-0.26%)
GEN,Gen Digital,0.03%,26.64,-0.32,(-1.21%)
TXT,Textron,0.03%,93.14,-0.69,(-0.74%)
