Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,13.13%,-4.14,(-2.24%)
AAPL,Apple Inc.,11.82%,-3.61,(-1.32%)
MSFT,Microsoft,8.78%,-6.33,(-1.58%)
AMZN,Amazon,6.69%,0.47,(0.23%)
GOOGL,Alphabet Inc. (Class A),5.76%,0.73,(0.24%)
GOOG,Alphabet Inc. (Class C),5.37%,0.56,(0.18%)
META,Meta Platforms,4.88%,-11.72,(-1.78%)
TSLA,"Tesla, Inc.",4.51%,-6.17,(-1.51%)
AVGO,Broadcom Inc.,4.51%,-3.47,(-1.08%)
WMT,Walmart,3.04%,3.18,(2.56%)
ASML,ASML Holding,1.69%,-9.79,(-0.67%)
MU,Micron Technology,1.39%,-2.78,(-0.67%)
COST,Costco,1.33%,15.83,(1.60%)
NFLX,Netflix,1.18%,8.8,(10.41%)
AMD,Advanced Micro Devices Inc.,0.98%,-3.41,(-1.67%)
PLTR,Palantir Technologies,0.97%,0.01,(0.01%)
CSCO,Cisco,0.93%,0.59,(0.75%)
AMAT,Applied Materials,0.89%,-2.02,(-0.54%)
LRCX,Lam Research,0.89%,-1.91,(-0.80%)
TMUS,T-Mobile US,0.71%,2.91,(1.37%)
LIN,Linde plc,0.70%,6.18,(1.24%)
PEP,PepsiCo,0.69%,1.57,(0.94%)
INTC,Intel,0.68%,-0.1,(-0.22%)
AMGN,Amgen,0.63%,9.09,(2.40%)
KLAC,KLA Corporation,0.59%,-13.35,(-0.88%)
TXN,Texas Instruments,0.57%,-2.78,(-1.31%)
GILD,Gilead Sciences,0.55%,4.95,(3.44%)
ISRG,Intuitive Surgical,0.53%,-4.68,(-0.92%)
ADI,Analog Devices,0.51%,-2.2,(-0.62%)
SHOP,Shopify,0.47%,-5.5,(-4.37%)
HON,Honeywell,0.46%,2.14,(0.89%)
QCOM,Qualcomm,0.45%,-3.05,(-2.09%)
PDD,PDD Holdings,0.44%,-1.09,(-1.03%)
APP,Applovin Corp,0.44%,-11.39,(-2.56%)
BKNG,Booking Holdings,0.41%,-33.07,(-0.78%)
ARM,Arm Holdings,0.40%,-2.29,(-1.77%)
VRTX,Vertex Pharmaceuticals,0.38%,14.78,(3.08%)
PANW,Palo Alto Networks,0.36%,-1.89,(-1.27%)
CEG,Constellation Energy,0.36%,5.05,(1.56%)
CMCSA,Comcast,0.33%,0.25,(0.83%)
SBUX,Starbucks,0.33%,-0.18,(-0.19%)
INTU,Intuit,0.33%,6.2,(1.57%)
ADBE,Adobe Inc.,0.32%,0.62,(0.24%)
WDC,Western Digital,0.29%,3.29,(1.17%)
CRWD,CrowdStrike,0.27%,-16.73,(-4.39%)
MAR,Marriott International,0.27%,-7.56,(-2.16%)
STX,Seagate Technology Holdings,0.27%,0.58,(0.14%)
MELI,MercadoLibre,0.27%,13.27,(0.76%)
ADP,ADP,0.26%,-3.63,(-1.66%)
MNST,Monster Beverage,0.25%,-0.07,(-0.08%)
REGN,Regeneron Pharmaceuticals,0.25%,12.45,(1.61%)
ABNB,Airbnb,0.24%,-1.03,(-0.75%)
CDNS,Cadence Design Systems,0.24%,-1.48,(-0.50%)
CTAS,Cintas,0.24%,2.42,(1.22%)
CSX,CSX Corporation,0.24%,0.0,(0.00%)
SNPS,Synopsys,0.24%,-12.63,(-2.97%)
MDLZ,Mondelez International,0.24%,1.41,(2.36%)
ORLY,O'Reilly Automotive,0.23%,1.78,(1.95%)
