Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.23%,3.99,(2.18%)
AAPL,Apple Inc.,6.02%,-2.55,(-0.98%)
MSFT,Microsoft,5.40%,-2.97,(-0.65%)
AMZN,Amazon,4.03%,0.57,(0.24%)
GOOGL,Alphabet Inc. (Class A),3.30%,-3.85,(-1.15%)
GOOG,Alphabet Inc. (Class C),3.07%,-3.98,(-1.18%)
AVGO,Broadcom,2.59%,3.06,(0.90%)
META,Meta Platforms,2.49%,4.7,(0.76%)
TSLA,"Tesla, Inc.",2.32%,-0.82,(-0.19%)
BRK.B,Berkshire Hathaway,1.69%,-0.73,(-0.15%)
WMT,Walmart,1.52%,-0.44,(-0.36%)
LLY,Lilly (Eli),1.47%,-42.31,(-3.94%)
JPM,JPMorgan Chase,1.33%,2.08,(0.68%)
V,Visa Inc.,1.00%,-1.56,(-0.47%)
ORCL,Oracle Corporation,0.87%,-3.97,(-2.05%)
XOM,ExxonMobil,0.87%,-1.19,(-0.91%)
JNJ,Johnson & Johnson,0.84%,0.81,(0.37%)
MA,Mastercard,0.77%,-5.58,(-1.02%)
COST,Costco,0.67%,5.04,(0.53%)
PLTR,Palantir Technologies,0.67%,-0.98,(-0.55%)
BAC,Bank of America,0.63%,0.07,(0.12%)
ABBV,AbbVie,0.61%,-4.92,(-2.22%)
MU,Micron Technology,0.61%,4.7,(1.41%)
HD,Home Depot (The),0.60%,3.91,(1.04%)
NFLX,Netflix,0.59%,-0.48,(-0.54%)
AMD,Advanced Micro Devices,0.59%,5.49,(2.46%)
PG,Procter & Gamble,0.54%,-1.58,(-1.08%)
GE,GE Aerospace,0.54%,0.02,(0.01%)
CVX,Chevron Corporation,0.53%,-0.74,(-0.44%)
UNH,UnitedHealth Group,0.49%,3.35,(1.00%)
MS,Morgan Stanley,0.48%,10.45,(5.78%)
KO,Coca-Cola Company (The),0.48%,-0.91,(-1.27%)
CAT,Caterpillar Inc.,0.48%,9.02,(1.41%)
CSCO,Cisco,0.47%,0.82,(1.10%)
GS,Goldman Sachs,0.46%,41.98,(4.50%)
IBM,IBM,0.45%,-9.62,(-3.11%)
WFC,Wells Fargo,0.44%,-0.42,(-0.46%)
MRK,Merck & Co.,0.44%,0.37,(0.33%)
LRCX,Lam Research,0.44%,9.5,(4.55%)
PM,Philip Morris International,0.43%,1.28,(0.75%)
RTX,RTX Corporation,0.43%,0.94,(0.47%)
AMAT,Applied Materials,0.41%,19.79,(6.56%)
AXP,American Express,0.39%,-1.11,(-0.31%)
TMO,Thermo Fisher Scientific,0.37%,3.33,(0.54%)
INTC,Intel,0.37%,-0.04,(-0.09%)
MCD,McDonald's,0.35%,-0.31,(-0.10%)
CRM,Salesforce,0.35%,-6.24,(-2.61%)
ABT,Abbott Laboratories,0.34%,-1.59,(-1.28%)
TMUS,T-Mobile US,0.34%,-1.36,(-0.71%)
C,Citigroup,0.33%,4.39,(3.91%)
APP,AppLovin Corporation,0.33%,-8.2,(-1.33%)
LIN,Linde plc,0.33%,-2.07,(-0.47%)
KLAC,KLA Corporation,0.32%,116.79,(8.14%)
DIS,Walt Disney Company (The),0.32%,0.16,(0.14%)
PEP,PepsiCo,0.32%,0.42,(0.29%)
BA,Boeing,0.31%,5.31,(2.19%)
ISRG,Intuitive Surgical,0.31%,-5.18,(-0.95%)
APH,Amphenol,0.30%,7.84,(5.34%)
SCHW,Charles Schwab Corporation,0.29%,0.92,(0.90%)
BLK,BlackRock,0.29%,68.62,(6.29%)
AMGN,Amgen,0.28%,0.93,(0.28%)
ACN,Accenture,0.28%,-0.51,(-0.18%)
UBER,Uber,0.28%,-0.39,(-0.45%)
GEV,GE Vernova,0.28%,-2.73,(-0.42%)
TJX,TJX Companies,0.28%,0.7,(0.45%)
QCOM,Qualcomm,0.27%,-3.25,(-1.97%)
TXN,Texas Instruments,0.27%,-3.52,(-1.82%)
NEE,NextEra Energy,0.27%,0.21,(0.26%)
DHR,Danaher Corporation,0.27%,1.53,(0.64%)
T,AT&T,0.27%,0.11,(0.44%)
BKNG,Booking Holdings,0.27%,-0.83,(-0.02%)
VZ,Verizon,0.26%,-0.47,(-1.18%)
SPGI,S&P Global,0.26%,0.67,(0.12%)
ANET,Arista Networks,0.26%,5.45,(4.35%)
LOW,Lowe's,0.25%,2.71,(0.99%)
INTU,Intuit,0.24%,-13.58,(-2.40%)
COF,Capital One,0.24%,2.72,(1.16%)
GILD,Gilead Sciences,0.24%,-2.72,(-2.19%)
ADI,Analog Devices,0.24%,6.15,(2.06%)
PFE,Pfizer,0.23%,0.24,(0.95%)
SYK,Stryker Corporation,0.22%,4.63,(1.29%)
DE,Deere & Company,0.22%,2.29,(0.45%)
NOW,ServiceNow,0.22%,-3.87,(-2.88%)
UNP,Union Pacific Corporation,0.22%,3.37,(1.49%)
HON,Honeywell,0.22%,2.22,(1.04%)
LMT,Lockheed Martin,0.21%,5.45,(0.95%)
BSX,Boston Scientific,0.21%,-3.73,(-3.98%)
PANW,Palo Alto Networks,0.21%,-3.5,(-1.84%)
ETN,Eaton Corporation,0.21%,1.97,(0.60%)
WELL,Welltower,0.21%,-0.78,(-0.41%)
ADBE,Adobe Inc.,0.20%,-0.87,(-0.29%)
MDT,Medtronic,0.20%,0.11,(0.11%)
BX,Blackstone Inc.,0.20%,2.63,(1.66%)
NEM,Newmont,0.20%,0.0,(0.00%)
CEG,Constellation Energy,0.20%,10.55,(3.19%)
PLD,Prologis,0.20%,0.11,(0.08%)
COP,ConocoPhillips,0.20%,-0.98,(-0.98%)
PH,Parker Hannifin,0.19%,9.27,(0.99%)
PGR,Progressive Corporation,0.19%,-2.56,(-1.25%)
CB,Chubb Limited,0.19%,-0.67,(-0.22%)
KKR,KKR,0.19%,-0.69,(-0.52%)
BMY,Bristol Myers Squibb,0.18%,-0.55,(-0.96%)
CRWD,CrowdStrike,0.18%,-7.68,(-1.67%)
VRTX,Vertex Pharmaceuticals,0.18%,-11.19,(-2.49%)
HCA,HCA Healthcare,0.18%,3.55,(0.74%)
SBUX,Starbucks,0.17%,2.77,(3.04%)
ADP,Automatic Data Processing,0.17%,1.91,(0.74%)
MCK,McKesson Corporation,0.17%,7.8,(0.93%)
MO,Altria,0.16%,0.2,(0.33%)
CVS,CVS Health,0.16%,1.97,(2.48%)
CMCSA,Comcast,0.16%,-0.11,(-0.37%)
AMCR,Amcor,0.16%,35.41,(401.43%)
HOOD,"Robinhood Markets, Inc.",0.16%,-8.82,(-7.37%)
GD,General Dynamics,0.16%,1.47,(0.40%)
ICE,Intercontinental Exchange,0.16%,0.13,(0.08%)
CME,CME Group,0.16%,-2.4,(-0.87%)
SO,Southern Company,0.16%,0.4,(0.45%)
SNPS,Synopsys,0.15%,0.85,(0.17%)
MCO,Moody's Corporation,0.15%,2.63,(0.49%)
NKE,"Nike, Inc.",0.15%,-0.93,(-1.42%)
NOC,Northrop Grumman,0.15%,2.99,(0.46%)
DUK,Duke Energy,0.15%,0.34,(0.29%)
UPS,United Parcel Service,0.15%,1.52,(1.42%)
MMM,3M,0.14%,1.1,(0.65%)
DASH,DoorDash,0.14%,-3.12,(-1.46%)
HWM,Howmet Aerospace,0.14%,3.87,(1.76%)
MMC,Marsh McLennan,0.14%,0.0,(0.00%)
WM,Waste Management,0.14%,0.94,(0.43%)
SHW,Sherwin-Williams,0.14%,0.41,(0.12%)
MAR,Marriott International,0.14%,5.35,(1.67%)
CDNS,Cadence Design Systems,0.14%,6.55,(2.09%)
FCX,Freeport-McMoRan,0.14%,-0.2,(-0.33%)
TT,Trane Technologies,0.14%,1.66,(0.43%)
BK,BNY Mellon,0.14%,-0.66,(-0.53%)
ELV,Elevance Health,0.13%,8.88,(2.38%)
AMT,American Tower,0.13%,3.57,(2.01%)
PNC,PNC Financial Services,0.13%,2.51,(1.18%)
USB,U.S. Bancorp,0.13%,0.41,(0.76%)
APO,Apollo Global Management,0.13%,0.19,(0.13%)
EMR,Emerson Electric,0.13%,-0.14,(-0.09%)
CRH,CRH plc,0.13%,0.88,(0.73%)
TDG,TransDigm Group,0.13%,9.09,(0.64%)
ABNB,Airbnb,0.13%,-0.3,(-0.22%)
GLW,Corning Inc.,0.13%,3.38,(3.75%)
CMI,Cummins,0.13%,12.12,(2.15%)
DELL,Dell Technologies,0.13%,1.34,(1.13%)
ORLY,O'Reilly Auto Parts,0.13%,-1.25,(-1.32%)
EQIX,Equinix,0.13%,1.6,(0.20%)
CTAS,Cintas,0.12%,0.55,(0.28%)
ECL,Ecolab,0.12%,0.96,(0.35%)
REGN,Regeneron Pharmaceuticals,0.12%,-11.83,(-1.57%)
WDC,Western Digital,0.12%,9.88,(4.60%)
RCL,Royal Caribbean Group,0.12%,-0.72,(-0.26%)
ITW,Illinois Tool Works,0.12%,2.97,(1.15%)
MNST,Monster Beverage,0.12%,-0.05,(-0.06%)
GM,General Motors,0.12%,-0.44,(-0.54%)
CI,Cigna,0.12%,6.32,(2.33%)
MDLZ,Mondelez International,0.12%,0.13,(0.22%)
AON,Aon,0.12%,-1.93,(-0.56%)
WMB,Williams Companies,0.12%,-0.18,(-0.30%)
FDX,FedEx,0.12%,-0.33,(-0.11%)
TEL,TE Connectivity,0.11%,4.35,(1.84%)
WBD,Warner Bros. Discovery,0.11%,-0.16,(-0.54%)
STX,Seagate Technology,0.11%,11.2,(3.59%)
HLT,Hilton Worldwide,0.11%,1.1,(0.36%)
SLB,Schlumberger,0.11%,-0.21,(-0.46%)
JCI,Johnson Controls,0.11%,0.85,(0.76%)
COR,Cencora,0.11%,5.24,(1.50%)
CL,Colgate-Palmolive,0.11%,-0.5,(-0.59%)
CSX,CSX Corporation,0.11%,0.01,(0.02%)
PWR,Quanta Services,0.11%,10.04,(2.30%)
MSI,Motorola Solutions,0.10%,5.61,(1.44%)
AJG,Arthur J. Gallagher & Co.,0.10%,-1.53,(-0.60%)
CVNA,Carvana Co.,0.10%,3.57,(0.78%)
NSC,Norfolk Southern Railway,0.10%,4.57,(1.60%)
RSG,Republic Services,0.10%,-0.54,(-0.26%)
COIN,Coinbase Global,0.10%,-16.67,(-6.52%)
TFC,Truist Financial,0.10%,0.53,(1.07%)
PCAR,Paccar,0.10%,2.94,(2.47%)
