Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.15%,2.12,(1.21%)
AAPL,Apple Inc.,6.24%,1.1,(0.43%)
MSFT,Microsoft,4.60%,1.44,(0.39%)
AMZN,Amazon,3.80%,4.19,(2.01%)
GOOGL,Alphabet Inc. (Class A),3.13%,12.24,(4.26%)
GOOG,Alphabet Inc. (Class C),2.89%,10.47,(3.65%)
META,Meta Platforms,2.49%,17.59,(3.08%)
AVGO,Broadcom,2.48%,4.43,(1.43%)
TSLA,"Tesla, Inc.",2.38%,9.39,(2.52%)
BRK.B,Berkshire Hathaway,1.73%,1.47,(0.31%)
WMT,Walmart,1.66%,0.29,(0.23%)
LLY,Lilly (Eli),1.45%,56.35,(6.13%)
JPM,JPMorgan Chase,1.33%,1.64,(0.56%)
XOM,ExxonMobil,1.11%,-9.2,(-5.42%)
JNJ,Johnson & Johnson,0.98%,0.48,(0.19%)
V,Visa Inc.,0.96%,-1.71,(-0.57%)
MA,Mastercard,0.74%,-2.92,(-0.58%)
COST,Costco,0.73%,-2.85,(-0.29%)
MU,Micron Technology,0.71%,37.5,(11.10%)
ORCL,Oracle Corporation,0.70%,-0.51,(-0.35%)
NFLX,Netflix,0.67%,-0.37,(-0.38%)
CVX,Chevron Corporation,0.65%,-10.75,(-5.20%)
ABBV,AbbVie,0.63%,-2.82,(-1.30%)
PLTR,Palantir Technologies,0.59%,0.98,(0.67%)
BAC,Bank of America,0.59%,0.52,(1.08%)
AMD,Advanced Micro Devices,0.58%,8.95,(4.40%)
CAT,Caterpillar Inc.,0.57%,29.71,(4.19%)
PG,Procter & Gamble,0.56%,-0.45,(-0.31%)
HD,Home Depot (The),0.55%,3.08,(0.94%)
KO,Coca-Cola Company (The),0.55%,0.07,(0.09%)
CSCO,Cisco,0.52%,0.73,(0.94%)
GE,GE Aerospace,0.51%,11.54,(4.07%)
MRK,Merck & Co.,0.50%,1.04,(0.86%)
AMAT,Applied Materials,0.47%,15.98,(4.68%)
LRCX,Lam Research,0.47%,11.11,(5.20%)
MS,Morgan Stanley,0.44%,2.37,(1.44%)
RTX,RTX Corporation,0.44%,3.0,(1.55%)
GS,Goldman Sachs,0.42%,17.83,(2.11%)
WFC,Wells Fargo,0.42%,1.41,(1.77%)
UNH,UnitedHealth Group,0.41%,3.46,(1.28%)
GEV,GE Vernova,0.41%,39.02,(4.47%)
PM,Philip Morris International,0.41%,-7.69,(-4.65%)
INTC,Intel,0.40%,4.24,(9.60%)
IBM,IBM,0.38%,2.51,(1.04%)
LIN,Linde plc,0.38%,-2.81,(-0.57%)
TMUS,T-Mobile US,0.37%,-6.06,(-2.88%)
MCD,McDonald's,0.37%,-2.82,(-0.91%)
PEP,PepsiCo,0.35%,-0.7,(-0.45%)
AXP,American Express,0.35%,1.52,(0.50%)
VZ,Verizon,0.35%,-0.93,(-1.84%)
C,Citigroup,0.34%,2.16,(1.91%)
KLAC,KLA Corporation,0.34%,62.02,(4.21%)
T,AT&T,0.33%,-0.83,(-2.88%)
NEE,NextEra Energy,0.32%,0.01,(0.01%)
AMGN,Amgen,0.32%,1.88,(0.53%)
TMO,Thermo Fisher Scientific,0.31%,6.67,(1.36%)
TJX,TJX Companies,0.30%,2.46,(1.54%)
ABT,Abbott Laboratories,0.30%,0.87,(0.85%)
TXN,Texas Instruments,0.30%,2.43,(1.25%)
GILD,Gilead Sciences,0.29%,1.37,(0.98%)
DIS,Walt Disney Company (The),0.29%,0.69,(0.71%)
CRM,Salesforce,0.29%,-0.46,(-0.25%)
ISRG,Intuitive Surgical,0.28%,6.63,(1.44%)
BA,Boeing,0.28%,11.02,(5.54%)
SCHW,Charles Schwab Corporation,0.27%,-0.13,(-0.14%)
PFE,Pfizer,0.27%,0.26,(0.91%)
ANET,Arista Networks,0.27%,3.98,(3.24%)
APH,Amphenol,0.26%,2.96,(2.34%)
