Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",11.26%,0.59,(0.07%)
CAT,Caterpillar Inc.,9.63%,15.91,(2.10%)
MSFT,Microsoft Corporation,4.99%,-0.52,(-0.13%)
HD,"The Home Depot, Inc.",4.86%,0.83,(0.21%)
AMGN,Amgen Inc.,4.59%,2.99,(0.82%)
SHW,Sherwin-Williams,4.59%,-3.71,(-1.00%)
AXP,American Express Company,4.20%,-5.38,(-1.57%)
MCD,McDonald's Corporation,4.07%,-4.5,(-1.36%)
V,Visa Inc.,3.91%,-10.1,(-3.12%)
JPM,JPMorgan Chase & Co.,3.76%,-0.09,(-0.03%)
TRV,"The Travelers Companies, Inc.",3.66%,-3.22,(-1.08%)
UNH,UnitedHealth Group Incorporated,3.65%,8.82,(3.10%)
IBM,International Business Machines Corporation,3.26%,2.86,(1.10%)
AAPL,Apple Inc.,3.18%,-5.95,(-2.27%)
JNJ,Johnson & Johnson,3.03%,-1.1,(-0.45%)
BA,The Boeing Company,3.02%,3.61,(1.51%)
HON,Honeywell International Inc.,3.00%,1.55,(0.65%)
AMZN,"Amazon.com, Inc.amazon.com",2.47%,-0.81,(-0.41%)
CRM,"Salesforce, Inc.",2.36%,4.29,(2.31%)
CVX,Chevron Corporation,2.29%,1.34,(0.73%)
NVDA,Nvidia,2.27%,-4.13,(-2.21%)
MMM,3M Company,2.14%,-2.79,(-1.60%)
PG,The Procter & Gamble Company,1.99%,-1.14,(-0.71%)
WMT,Walmart Inc.,1.67%,0.25,(0.19%)
MRK,"Merck & Co., Inc.",1.51%,2.17,(1.82%)
DIS,The Walt Disney Company,1.31%,3.07,(3.00%)
KO,The Coca-Cola Company,0.98%,-0.32,(-0.41%)
CSCO,"Cisco Systems, Inc.",0.96%,1.85,(2.47%)
NKE,"Nike, Inc.",0.79%,2.03,(3.32%)
VZ,Verizon Communications Inc.,0.61%,-0.45,(-0.91%)
