Symbol,Name,Weight,Chg,% Chg
GS,"The Goldman Sachs Group, Inc.",11.73%,-7.46,(-0.79%)
CAT,Caterpillar Inc.,8.79%,12.61,(1.82%)
MSFT,Microsoft Corporation,5.14%,-12.3,(-2.91%)
HD,"The Home Depot, Inc.",4.76%,3.18,(0.84%)
SHW,Sherwin-Williams,4.49%,2.58,(0.72%)
AXP,American Express Company,4.38%,-2.64,(-0.75%)
AMGN,Amgen Inc.,4.25%,-4.49,(-1.30%)
V,Visa Inc.,4.13%,-3.34,(-1.00%)
MCD,McDonald's Corporation,4.00%,1.76,(0.55%)
JPM,JPMorgan Chase & Co.,3.94%,7.03,(2.28%)
IBM,International Business Machines Corporation,3.68%,-20.38,(-6.48%)
TRV,"The Travelers Companies, Inc.",3.60%,2.67,(0.93%)
UNH,UnitedHealth Group Incorporated,3.55%,-1.84,(-0.64%)
AAPL,Apple Inc.,3.36%,-1.01,(-0.37%)
AMZN,"Amazon.com, Inc.amazon.com",2.98%,-4.53,(-1.86%)
JNJ,Johnson & Johnson,2.92%,2.96,(1.28%)
BA,The Boeing Company,2.91%,-0.11,(-0.05%)
HON,Honeywell International Inc.,2.88%,3.29,(1.45%)
CRM,"Salesforce, Inc.",2.45%,-14.73,(-6.99%)
NVDA,Nvidia,2.25%,-5.33,(-2.87%)
CVX,Chevron Corporation,2.23%,4.28,(2.46%)
PG,The Procter & Gamble Company,1.94%,2.38,(1.55%)
MMM,3M Company,1.94%,1.73,(1.13%)
WMT,Walmart Inc.,1.60%,3.66,(2.95%)
MRK,"Merck & Co., Inc.",1.45%,2.95,(2.60%)
DIS,The Walt Disney Company,1.31%,0.15,(0.15%)
CSCO,"Cisco Systems, Inc.",1.04%,2.49,(3.08%)
KO,The Coca-Cola Company,0.96%,1.65,(2.20%)
NKE,"Nike, Inc.",0.76%,-1.28,(-2.06%)
VZ,Verizon Communications Inc.,0.58%,1.78,(4.00%)
