Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,12.74%,-6.05,(-3.26%)
AAPL,Apple Inc.,11.58%,0.27,(0.10%)
MSFT,Microsoft,8.94%,-10.87,(-2.57%)
AMZN,Amazon,7.41%,-5.58,(-2.30%)
GOOGL,Alphabet Inc. (Class A),6.22%,-3.09,(-0.90%)
GOOG,Alphabet Inc. (Class C),5.80%,-3.24,(-0.94%)
META,Meta Platforms,5.13%,-12.03,(-1.70%)
TSLA,"Tesla, Inc.",4.59%,-2.69,(-0.64%)
AVGO,Broadcom Inc.,4.31%,-19.42,(-5.86%)
WMT,Walmart,2.97%,3.51,(2.83%)
ASML,ASML Holding,1.58%,-50.87,(-3.53%)
MU,Micron Technology,1.37%,-20.71,(-4.73%)
COST,Costco,1.28%,20.03,(2.07%)
AMD,Advanced Micro Devices Inc.,1.14%,-5.41,(-2.19%)
PLTR,Palantir Technologies,1.10%,10.38,(7.03%)
NFLX,Netflix,1.00%,-1.93,(-2.33%)
CSCO,Cisco,0.95%,1.49,(1.85%)
LRCX,Lam Research,0.84%,-5.92,(-2.49%)
AMAT,Applied Materials,0.74%,-11.17,(-3.40%)
INTC,Intel,0.72%,0.29,(0.60%)
TMUS,T-Mobile US,0.65%,3.55,(1.82%)
PEP,PepsiCo,0.65%,6.47,(4.17%)
LIN,Linde plc,0.63%,4.72,(1.03%)
TXN,Texas Instruments,0.59%,-1.02,(-0.45%)
AMGN,Amgen,0.54%,-3.25,(-0.94%)
GILD,Gilead Sciences,0.53%,2.19,(1.53%)
KLAC,KLA Corporation,0.52%,-63.69,(-4.52%)
ISRG,Intuitive Surgical,0.50%,-15.16,(-3.05%)
QCOM,Qualcomm,0.45%,-7.09,(-4.65%)
SHOP,Shopify,0.45%,-13.13,(-9.93%)
APP,Applovin Corp,0.45%,-27.08,(-5.61%)
ADI,Analog Devices,0.45%,-1.56,(-0.49%)
BKNG,Booking Holdings,0.44%,-458.03,(-8.94%)
HON,Honeywell,0.43%,3.35,(1.47%)
PDD,PDD Holdings,0.43%,-0.24,(-0.23%)
INTU,Intuit,0.35%,-53.75,(-11.03%)
VRTX,Vertex Pharmaceuticals,0.34%,-7.2,(-1.52%)
PANW,Palo Alto Networks,0.34%,-9.91,(-5.65%)
ADBE,Adobe Inc.,0.33%,-20.09,(-6.85%)
CMCSA,Comcast,0.32%,0.49,(1.66%)
ARM,Arm Holdings,0.32%,-4.0,(-3.74%)
SBUX,Starbucks,0.31%,1.66,(1.81%)
CRWD,CrowdStrike,0.31%,-18.72,(-4.26%)
MELI,MercadoLibre,0.31%,-75.72,(-3.53%)
WDC,Western Digital,0.29%,18.88,(6.99%)
CEG,Constellation Energy,0.28%,-4.05,(-1.50%)
STX,Seagate Technology Holdings,0.28%,6.19,(1.43%)
ADP,ADP,0.28%,-10.38,(-4.19%)
DASH,DoorDash,0.25%,-5.51,(-2.66%)
MAR,Marriott International,0.25%,-1.43,(-0.45%)
ORLY,O'Reilly Automotive,0.24%,-0.26,(-0.27%)
MNST,Monster Beverage,0.23%,1.22,(1.50%)
SNPS,Synopsys,0.23%,-38.33,(-8.37%)
REGN,Regeneron Pharmaceuticals,0.23%,2.63,(0.35%)
MDLZ,Mondelez International,0.23%,1.13,(1.93%)
CTAS,Cintas,0.22%,-0.37,(-0.19%)
ABNB,Airbnb,0.22%,-8.71,(-6.63%)
CSX,CSX Corporation,0.21%,0.47,(1.22%)
CDNS,Cadence Design Systems,0.21%,-23.51,(-8.13%)
WBD,Warner Bros. Discovery,0.20%,-0.25,(-0.90%)
PCAR,Paccar,0.19%,2.25,(1.80%)
AEP,American Electric Power,0.19%,2.93,(2.48%)
ROST,Ross Stores,0.18%,2.51,(1.32%)
MRVL,Marvell Technology,0.18%,-5.47,(-6.95%)
FTNT,Fortinet,0.17%,-2.64,(-3.25%)
BKR,Baker Hughes,0.16%,0.19,(0.34%)
MPWR,Monolithic Power Systems,0.16%,-12.04,(-1.03%)
NXPI,NXP Semiconductors,0.15%,-20.39,(-8.82%)
FAST,Fastenal,0.15%,1.29,(2.89%)
ADSK,Autodesk,0.15%,-14.31,(-5.60%)
IDXX,Idexx Laboratories,0.15%,-2.46,(-0.38%)
EA,Electronic Arts,0.15%,-1.6,(-0.78%)
FER,Ferrovial SE,0.14%,0.31,(0.45%)
FANG,Diamondback Energy,0.13%,1.24,(0.78%)
ALNY,Alnylam Pharmaceuticals,0.13%,6.84,(2.02%)
EXC,Exelon,0.13%,1.12,(2.55%)
XEL,Xcel Energy,0.13%,1.55,(2.08%)
CCEP,Coca-Cola Europacific Partners,0.12%,1.63,(1.77%)
DDOG,Datadog,0.12%,-10.24,(-7.93%)
WDAY,"Workday, Inc.",0.12%,-15.04,(-8.68%)
MCHP,Microchip Technology,0.12%,-1.92,(-2.46%)
TRI,Thomson Reuters Corporation,0.11%,-20.65,(-18.94%)
ODFL,Old Dominion Freight Line,0.11%,0.6,(0.32%)
PYPL,PayPal,0.11%,-10.75,(-20.55%)
TTWO,Take-Two Interactive,0.11%,-12.9,(-5.82%)
KDP,Keurig Dr Pepper,0.11%,0.66,(2.41%)
CPRT,Copart,0.11%,-0.45,(-1.12%)
MSTR,MicroStrategy Inc.,0.11%,-9.09,(-6.51%)
ROP,Roper Technologies,0.11%,-22.22,(-5.96%)
