Symbol,Name,Weight,Chg,% Chg
NVDA,Nvidia,7.16%,1.46,(0.84%)
AAPL,Apple Inc.,6.28%,1.56,(0.61%)
MSFT,Microsoft,4.60%,-0.27,(-0.07%)
AMZN,Amazon,3.78%,2.2,(1.06%)
GOOGL,Alphabet Inc. (Class A),3.11%,9.66,(3.36%)
GOOG,Alphabet Inc. (Class C),2.88%,7.94,(2.77%)
AVGO,Broadcom,2.48%,3.36,(1.08%)
META,Meta Platforms,2.45%,6.51,(1.14%)
TSLA,"Tesla, Inc.",2.39%,9.27,(2.49%)
BRK.B,Berkshire Hathaway,1.73%,-0.55,(-0.11%)
WMT,Walmart,1.67%,0.55,(0.44%)
LLY,Lilly (Eli),1.43%,35.73,(3.88%)
JPM,JPMorgan Chase,1.33%,1.09,(0.37%)
XOM,ExxonMobil,1.12%,-9.48,(-5.59%)
JNJ,Johnson & Johnson,0.99%,0.56,(0.23%)
V,Visa Inc.,0.96%,-3.5,(-1.16%)
COST,Costco,0.74%,0.48,(0.05%)
MA,Mastercard,0.73%,-7.59,(-1.52%)
ORCL,Oracle Corporation,0.70%,-1.48,(-1.01%)
MU,Micron Technology,0.70%,33.06,(9.79%)
NFLX,Netflix,0.67%,-0.72,(-0.75%)
CVX,Chevron Corporation,0.65%,-10.21,(-4.93%)
ABBV,AbbVie,0.64%,-2.92,(-1.34%)
BAC,Bank of America,0.59%,0.55,(1.12%)
PLTR,Palantir Technologies,0.59%,0.4,(0.27%)
AMD,Advanced Micro Devices,0.57%,6.57,(3.23%)
CAT,Caterpillar Inc.,0.57%,21.99,(3.10%)
PG,Procter & Gamble,0.56%,-0.5,(-0.35%)
HD,Home Depot (The),0.55%,0.46,(0.14%)
KO,Coca-Cola Company (The),0.55%,0.02,(0.03%)
CSCO,Cisco,0.52%,0.62,(0.80%)
GE,GE Aerospace,0.51%,9.45,(3.33%)
MRK,Merck & Co.,0.50%,0.63,(0.53%)
AMAT,Applied Materials,0.47%,12.36,(3.62%)
LRCX,Lam Research,0.46%,8.09,(3.79%)
MS,Morgan Stanley,0.44%,1.77,(1.07%)
RTX,RTX Corporation,0.44%,2.47,(1.28%)
GS,Goldman Sachs,0.43%,15.11,(1.79%)
UNH,UnitedHealth Group,0.42%,3.29,(1.22%)
WFC,Wells Fargo,0.42%,1.0,(1.26%)
PM,Philip Morris International,0.41%,-7.81,(-4.72%)
INTC,Intel,0.41%,4.04,(9.17%)
GEV,GE Vernova,0.40%,22.7,(2.60%)
IBM,IBM,0.38%,0.81,(0.33%)
LIN,Linde plc,0.38%,-4.03,(-0.81%)
TMUS,T-Mobile US,0.37%,-7.03,(-3.35%)
MCD,McDonald's,0.37%,-3.04,(-0.98%)
PEP,PepsiCo,0.35%,-0.41,(-0.27%)
VZ,Verizon,0.35%,-0.81,(-1.61%)
AXP,American Express,0.35%,-0.5,(-0.17%)
C,Citigroup,0.34%,1.84,(1.62%)
KLAC,KLA Corporation,0.33%,47.49,(3.23%)
T,AT&T,0.33%,-0.62,(-2.14%)
NEE,NextEra Energy,0.32%,-0.18,(-0.19%)
AMGN,Amgen,0.32%,1.2,(0.34%)
TMO,Thermo Fisher Scientific,0.31%,6.5,(1.32%)
TJX,TJX Companies,0.30%,1.87,(1.17%)
ABT,Abbott Laboratories,0.30%,-0.04,(-0.04%)
TXN,Texas Instruments,0.30%,1.66,(0.86%)
GILD,Gilead Sciences,0.29%,0.75,(0.54%)
CRM,Salesforce,0.29%,-0.93,(-0.50%)
DIS,Walt Disney Company (The),0.29%,0.19,(0.20%)
ISRG,Intuitive Surgical,0.28%,3.76,(0.82%)
SCHW,Charles Schwab Corporation,0.27%,-0.77,(-0.81%)
BA,Boeing,0.27%,8.57,(4.31%)
PFE,Pfizer,0.27%,0.43,(1.53%)
ANET,Arista Networks,0.26%,2.16,(1.76%)
APH,Amphenol,0.26%,1.31,(1.03%)
COP,ConocoPhillips,0.26%,-4.35,(-3.30%)
ADI,Analog Devices,0.26%,0.13,(0.04%)
DE,Deere & Company,0.26%,9.12,(1.62%)
BLK,BlackRock,0.25%,-1.47,(-0.15%)
UBER,Uber,0.25%,-0.02,(-0.02%)
HON,Honeywell,0.24%,2.23,(0.99%)
UNP,Union Pacific Corporation,0.24%,1.6,(0.66%)
LMT,Lockheed Martin,0.24%,10.16,(1.68%)
ETN,Eaton Corporation,0.24%,7.32,(2.05%)
WELL,Welltower,0.23%,1.28,(0.65%)
QCOM,Qualcomm,0.23%,-1.43,(-1.11%)
DHR,Danaher Corporation,0.23%,1.19,(0.63%)
BKNG,Booking Holdings,0.22%,-15.63,(-0.37%)
LOW,Lowe's,0.22%,-0.77,(-0.32%)
APP,AppLovin Corporation,0.22%,-10.19,(-2.56%)
PANW,Palo Alto Networks,0.22%,0.06,(0.03%)
CB,Chubb Limited,0.22%,2.67,(0.82%)
BMY,Bristol Myers Squibb,0.21%,1.38,(2.28%)
SYK,Stryker Corporation,0.21%,0.83,(0.25%)
SPGI,S&P Global,0.21%,-3.24,(-0.76%)
PLD,Prologis,0.21%,1.82,(1.38%)
NEM,Newmont,0.21%,6.02,(5.56%)
GLW,Corning Inc.,0.21%,6.58,(4.84%)
ACN,Accenture,0.20%,-1.3,(-0.66%)
INTU,Intuit,0.20%,-6.48,(-1.50%)
PH,Parker Hannifin,0.20%,28.75,(3.21%)
COF,Capital One,0.19%,1.32,(0.72%)
VRTX,Vertex Pharmaceuticals,0.19%,0.86,(0.19%)
PGR,Progressive Corporation,0.19%,-4.43,(-2.23%)
MDT,Medtronic,0.18%,-0.75,(-0.87%)
MO,Altria,0.18%,-0.46,(-0.70%)
DELL,Dell Technologies,0.18%,4.99,(3.04%)
NOW,ServiceNow,0.18%,-0.8,(-0.77%)
CME,CME Group,0.18%,1.56,(0.53%)
SO,Southern Company,0.18%,-0.48,(-0.50%)
MCK,McKesson Corporation,0.18%,7.19,(0.83%)
HCA,HCA Healthcare,0.18%,2.26,(0.48%)
SBUX,Starbucks,0.17%,0.68,(0.76%)
SNDK,Sandisk Corporation,0.17%,60.41,(9.51%)
DUK,Duke Energy,0.17%,0.41,(0.31%)
CEG,Constellation Energy,0.17%,0.47,(0.17%)
WDC,Western Digital,0.17%,28.26,(10.45%)
CMCSA,Comcast,0.17%,-0.63,(-2.18%)
CRWD,CrowdStrike,0.17%,2.69,(0.69%)
VRT,Vertiv Holdings Co,0.17%,9.52,(3.80%)
NOC,Northrop Grumman,0.17%,15.09,(2.21%)
EQIX,Equinix,0.16%,15.72,(1.60%)
ADBE,Adobe Inc.,0.16%,-1.8,(-0.74%)
HWM,Howmet Aerospace,0.16%,8.95,(3.88%)
GD,General Dynamics,0.16%,9.03,(2.63%)
STX,Seagate Technology,0.16%,32.86,(8.39%)
TT,Trane Technologies,0.16%,11.52,(2.77%)
WM,Waste Management,0.16%,0.51,(0.22%)
CVS,CVS Health,0.15%,0.77,(1.07%)
