Symbol,Name,Weight,Price,Chg,% Chg
NVDA,Nvidia,7.32%,188.04,-2.49,(-1.30%)
AAPL,Apple Inc.,6.44%,271.97,-1.43,(-0.52%)
MSFT,Microsoft,5.78%,485.4,-2.31,(-0.47%)
AMZN,Amazon,3.97%,231.82,-0.7,(-0.30%)
GOOGL,Alphabet Inc. (Class A),3.12%,311.15,-2.36,(-0.75%)
GOOG,Alphabet Inc. (Class C),2.91%,312.54,-2.42,(-0.77%)
META,Meta Platforms,2.66%,659.23,-4.06,(-0.61%)
AVGO,Broadcom,2.64%,348.13,-4.0,(-1.14%)
TSLA,"Tesla, Inc.",2.50%,468.24,-6.95,(-1.46%)
BRK.B,Berkshire Hathaway,1.72%,498.57,0.26,(0.05%)
LLY,Lilly (Eli),1.55%,1077.65,-0.1,(-0.01%)
WMT,Walmart,1.43%,111.84,0.1,(0.09%)
JPM,JPMorgan Chase,1.43%,327.36,-0.55,(-0.17%)
V,Visa Inc.,1.10%,354.78,-0.23,(-0.06%)
ORCL,Oracle Corporation,0.89%,193.63,-4.36,(-2.20%)
MA,Mastercard,0.83%,580.05,0.44,(0.08%)
XOM,ExxonMobil,0.81%,120.13,1.02,(0.86%)
JNJ,Johnson & Johnson,0.80%,208.44,0.81,(0.39%)
PLTR,Palantir Technologies,0.71%,186.41,-2.3,(-1.22%)
BAC,Bank of America,0.66%,56.11,-0.07,(-0.12%)
ABBV,AbbVie,0.65%,230.04,0.06,(0.02%)
NFLX,Netflix,0.64%,94.1,-0.38,(-0.40%)
COST,Costco,0.62%,874.51,1.16,(0.13%)
HD,Home Depot (The),0.56%,349.23,-0.55,(-0.16%)
AMD,Advanced Micro Devices,0.55%,212.66,-2.33,(-1.09%)
PG,Procter & Gamble,0.54%,144.87,0.13,(0.09%)
GE,GE Aerospace,0.53%,314.28,-0.87,(-0.27%)
MU,Micron Technology,0.50%,279.73,-5.06,(-1.78%)
CSCO,Cisco,0.49%,78.08,-0.08,(-0.10%)
CVX,Chevron Corporation,0.48%,150.88,0.86,(0.57%)
KO,Coca-Cola Company (The),0.48%,69.95,0.08,(0.11%)
UNH,UnitedHealth Group,0.48%,330.51,-1.32,(-0.40%)
